TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season
86578,male,14,8,0,7,2,1,6,1,3
86579,female,14,9,4,1,2,1,4,3,2
86580,male,9,7,8,7,3,6,5,3,3
86581,male,10,2,1,4,6,8,2,0,1
86582,male,1,10,5,3,2,4,0,1,2
86583,female,4,8,3,0,6,1,6,4,3
86584,female,16,6,6,5,6,1,5,2,1
86585,female,17,7,0,2,3,8,0,0,2
86586,male,0,1,5,6,2,6,0,1,2
86587,male,5,7,2,7,0,5,0,1,3
86588,female,17,10,5,3,2,3,3,3,0
86589,female,10,1,0,5,3,6,6,4,2
86590,male,7,3,4,5,7,4,1,0,3
86591,female,1,1,5,6,1,1,0,1,1
86592,male,11,1,4,4,6,9,6,2,2
86593,male,10,2,4,5,5,1,0,1,0
86594,male,1,4,7,6,6,0,1,3,0
86595,female,5,11,9,0,3,5,3,4,1
86596,male,8,8,9,5,4,9,1,3,3
86597,male,11,11,4,5,1,3,1,3,1
86598,female,2,10,7,0,7,8,0,3,1
86599,female,19,8,6,0,5,6,4,0,1
86600,male,1,8,2,6,4,3,2,1,3
86601,female,15,0,5,2,0,4,4,2,1
86602,male,6,0,7,1,4,2,4,1,0
86603,female,9,8,4,7,4,0,1,3,1
86604,female,11,1,1,7,4,1,6,2,0
86605,male,5,8,8,7,7,2,0,2,0
86606,male,16,8,4,2,3,5,6,2,3
86607,female,18,4,2,3,4,9,5,0,2
86608,female,5,11,9,6,0,2,5,2,0
86609,male,12,1,7,6,0,6,6,4,2
86610,male,19,11,6,5,4,2,1,2,0
86611,male,12,0,9,4,6,4,3,3,2
86612,female,5,7,1,6,3,3,1,0,2
86613,female,8,3,9,0,6,6,0,2,0
86614,female,12,4,3,1,6,5,3,2,1
86615,female,0,1,7,5,6,3,5,3,2
86616,female,10,8,2,6,1,6,6,1,2
86617,male,3,7,7,4,4,1,5,1,0
86618,female,8,8,4,7,3,9,4,4,2
86619,female,13,0,9,5,5,9,0,1,0
86620,male,3,7,6,1,2,1,1,0,2
86621,male,18,3,0,3,7,6,4,4,1
86622,female,5,10,5,5,7,7,3,4,1
86623,female,14,4,4,2,3,8,3,3,0
86624,male,17,7,7,6,3,8,3,2,2
86625,female,4,4,0,5,2,6,5,0,0
86626,male,3,11,1,7,4,3,1,0,0
86627,female,0,8,7,5,5,5,2,2,2
86628,female,7,0,3,4,2,3,4,1,0
86629,male,18,1,3,3,6,6,1,2,0
86630,male,17,6,0,2,7,0,4,2,2
86631,female,16,4,3,1,6,6,2,2,3
86632,female,0,9,1,3,3,0,0,0,3
86633,female,19,0,8,3,1,3,4,0,1
86634,male,8,1,2,0,4,9,5,3,1
86635,female,14,11,8,7,3,7,1,2,2
86636,female,2,4,0,0,2,1,6,3,1
86637,male,6,10,1,2,5,8,1,3,2
86638,male,19,8,5,2,6,4,4,2,2
86639,female,14,2,0,2,6,2,0,2,1
86640,male,14,9,9,0,3,2,1,1,3
86641,male,14,6,5,0,2,4,2,1,2
86642,male,1,9,4,1,3,0,4,2,1
86643,male,10,0,0,2,1,2,2,2,3
86644,male,19,4,7,5,4,5,2,3,1
86645,female,14,1,9,6,0,9,0,3,2
86646,male,17,8,6,2,0,3,6,3,0
86647,male,7,10,6,1,6,1,0,0,2
86648,female,11,4,1,3,0,2,3,3,1
86649,female,19,3,4,4,4,8,1,2,0
86650,male,13,3,5,0,4,3,6,2,1
86651,male,1,11,8,1,0,6,2,4,0
86652,female,19,3,9,5,1,7,3,2,1
86653,male,8,4,3,2,7,2,1,3,0
86654,female,11,9,9,4,3,4,4,3,3
86655,male,16,4,8,4,5,8,1,0,2
86656,male,8,1,1,5,1,5,2,0,0
86657,male,12,9,9,4,4,4,0,2,2
86658,female,6,1,0,3,2,8,6,2,2
86659,female,1,5,2,1,4,8,5,0,0
86660,male,5,6,8,3,4,5,6,1,3
86661,female,14,4,9,4,2,9,2,0,1
86662,male,10,11,9,2,4,1,1,1,2
86663,male,19,1,9,0,4,6,6,1,0
86664,male,4,6,8,1,4,3,0,0,2
86665,female,8,7,4,7,2,3,6,3,1
86666,female,9,1,2,1,1,6,4,2,0
86667,male,4,3,6,2,2,8,5,1,3
86668,female,8,3,0,3,7,7,3,2,1
86669,male,19,0,5,5,1,5,2,1,2
86670,male,17,2,2,1,5,9,5,0,2
86671,male,17,11,4,1,4,8,6,4,1
86672,female,11,1,2,2,2,3,2,0,1
86673,male,3,7,1,2,1,6,0,0,3
86674,female,2,5,4,7,6,4,3,0,0
86675,male,19,11,1,5,5,8,2,1,0
86676,female,1,0,5,0,5,1,2,3,0
86677,male,4,2,8,5,7,8,5,4,2
86678,male,16,8,8,2,4,5,4,3,0
86679,female,15,3,7,7,1,1,4,2,1
86680,male,0,6,4,2,6,5,0,2,3
86681,male,1,8,1,3,5,3,0,3,0
86682,male,15,7,7,7,0,6,4,0,3
86683,male,4,3,2,1,7,1,3,2,2
86684,female,14,3,9,5,6,4,4,4,3
86685,female,8,9,6,6,0,7,5,4,2
86686,male,18,2,3,7,4,9,3,3,2
86687,female,11,5,3,4,1,3,0,0,3
86688,female,6,4,1,0,3,5,3,3,0
86689,female,5,9,4,1,4,2,5,4,2
86690,female,12,7,0,1,4,6,3,0,2
86691,male,11,2,1,6,1,2,4,0,0
86692,male,0,10,4,3,6,9,4,4,1
86693,female,0,11,8,6,0,1,0,3,1
86694,male,10,11,8,1,3,1,0,0,1
86695,female,11,3,0,0,5,0,4,0,2
86696,male,15,8,2,4,4,9,1,1,1
86697,male,1,6,1,7,7,2,1,1,1
86698,female,12,4,3,3,3,7,5,3,1
86699,male,2,7,1,7,6,5,2,3,0
86700,female,18,10,9,3,1,5,6,0,2
86701,female,10,11,3,0,6,0,4,1,3
86702,male,17,2,2,6,7,0,5,0,0
86703,male,17,8,1,5,0,7,5,0,0
86704,male,17,3,5,1,4,8,1,4,1
86705,female,3,7,3,4,5,5,2,2,2
86706,female,16,4,9,7,4,4,6,3,3
86707,male,14,4,7,1,0,9,4,4,1
86708,female,8,10,6,2,7,1,2,0,3
86709,female,14,9,2,6,5,7,6,0,2
86710,male,18,4,2,6,0,3,1,0,2
86711,male,9,4,5,3,7,5,0,2,3
86712,male,7,3,7,3,6,0,4,4,2
86713,male,12,7,3,3,4,2,6,4,0
86714,female,11,9,1,1,1,8,1,1,3
86715,male,1,10,6,0,0,4,2,0,3
86716,female,17,8,1,0,2,2,0,3,0
86717,male,19,5,3,5,6,9,6,2,0
86718,female,12,11,4,1,3,6,4,4,0
86719,female,12,2,5,0,1,0,6,2,2
86720,female,18,6,4,3,2,5,2,4,3
86721,male,15,1,9,5,1,6,3,1,1
86722,male,13,1,8,6,6,6,0,2,0
86723,male,19,8,1,1,0,0,3,2,0
86724,female,10,8,9,1,4,0,0,4,3
86725,female,18,6,7,7,6,3,0,0,3
86726,male,11,8,2,3,4,6,6,1,3
86727,male,0,2,2,5,2,4,5,0,2
86728,female,6,7,5,3,4,7,1,3,0
86729,female,2,11,0,7,6,0,6,3,2
86730,female,19,1,6,3,4,5,1,3,2
86731,female,10,4,8,6,5,2,3,3,1
86732,male,7,8,9,0,5,3,3,3,3
86733,female,3,3,1,0,7,8,0,2,1
86734,female,3,0,1,1,4,4,2,4,1
86735,female,16,7,5,7,2,8,0,3,3
86736,male,3,11,8,0,3,1,4,3,2
86737,female,0,3,4,6,7,2,6,4,2
86738,male,8,4,6,0,3,5,0,0,3
86739,male,11,9,5,4,6,1,1,1,2
86740,female,19,1,0,6,7,2,5,3,0
86741,female,9,0,6,5,1,7,1,2,3
86742,female,13,11,4,3,1,8,6,4,0
86743,female,19,7,2,5,4,6,5,0,0
86744,female,0,10,0,5,6,4,3,4,3
86745,male,13,6,5,3,6,3,2,0,2
86746,female,9,1,8,6,4,3,1,4,3
86747,male,18,8,3,1,4,4,5,0,1
86748,female,16,7,5,0,3,1,1,3,2
86749,female,9,7,9,2,3,8,1,1,3
86750,female,4,7,2,2,7,8,0,1,0
86751,female,11,6,5,3,1,9,3,0,1
86752,female,6,1,1,5,0,9,2,4,1
86753,female,14,0,7,1,4,5,6,0,2
86754,male,13,11,8,4,1,7,3,0,0
86755,male,6,9,2,1,5,6,4,0,1
86756,female,13,8,0,0,1,3,5,2,2
86757,female,15,9,3,2,2,0,0,3,1
86758,female,10,2,5,7,7,6,5,3,1
86759,male,3,0,0,4,0,9,2,4,1
86760,male,10,6,4,0,5,0,5,2,2
86761,male,11,4,1,4,4,3,5,2,2
86762,female,7,1,2,6,6,1,0,3,2
86763,female,5,5,5,2,5,4,1,1,2
86764,female,13,4,3,6,1,7,4,1,1
86765,female,10,0,8,1,5,4,3,4,3
86766,female,7,1,9,2,2,7,3,1,0
86767,female,10,11,8,1,5,7,3,1,1
86768,male,4,9,7,2,7,1,6,1,1
86769,male,5,7,6,5,4,9,5,4,2
86770,male,11,10,7,1,7,3,3,0,0
86771,female,16,8,2,3,0,4,3,3,3
86772,female,18,3,4,1,5,7,6,0,3
86773,female,15,3,5,0,6,4,0,4,1
86774,male,14,0,3,1,7,4,2,0,2
86775,male,4,9,6,7,1,8,4,2,3
86776,male,19,6,9,2,4,8,4,1,2
86777,female,16,4,1,2,4,0,5,4,1
86778,male,13,11,4,0,0,3,2,1,1
86779,female,8,11,5,7,3,6,4,2,2
86780,female,17,5,4,6,6,6,0,3,1
86781,female,15,7,9,2,2,8,6,4,0
86782,male,2,7,4,4,2,7,0,0,3
86783,female,6,10,3,4,0,1,0,2,2
86784,female,14,7,5,2,5,0,2,3,2
86785,male,17,10,1,5,4,9,3,3,0
86786,female,8,10,8,0,0,7,5,4,2
86787,male,17,11,6,3,0,8,5,1,0
86788,female,6,0,2,7,0,8,0,4,2
86789,male,15,2,5,7,4,5,5,3,1
86790,female,18,0,8,0,7,8,5,3,3
86791,male,8,11,3,5,1,3,6,0,2
86792,male,15,7,0,6,7,8,6,2,1
86793,male,17,4,8,3,1,2,6,0,2
86794,male,0,4,6,7,4,5,2,1,0
86795,male,0,1,0,5,4,8,3,4,1
86796,female,19,4,3,5,4,4,1,2,0
86797,male,0,4,1,5,3,4,4,1,2
86798,male,8,7,0,7,3,2,4,3,3
86799,female,19,4,4,2,5,9,2,1,2
86800,female,19,1,3,6,1,9,1,2,3
86801,female,16,8,4,7,2,9,6,4,3
86802,female,0,4,5,7,5,1,5,2,3
86803,male,15,10,0,7,6,0,2,1,0
86804,female,18,2,0,0,0,8,0,0,0
86805,male,0,7,2,7,1,3,6,1,2
86806,male,13,7,7,4,2,5,3,0,3
86807,female,9,8,5,7,5,6,0,2,1
86808,male,16,11,9,0,3,4,0,4,3
86809,male,12,5,0,0,0,4,5,4,0
86810,male,3,4,4,7,1,2,5,0,1
86811,female,10,3,1,7,2,4,2,0,3
86812,male,2,5,2,6,5,3,5,4,0
86813,female,18,8,0,0,2,4,5,1,3
86814,male,18,4,7,0,3,3,5,0,2
86815,male,6,5,6,1,4,7,3,3,3
86816,female,16,3,5,6,6,6,3,3,2
86817,female,8,4,6,3,1,2,0,1,1
86818,female,10,9,7,1,3,1,3,4,0
86819,female,3,8,3,5,5,1,2,3,3
86820,female,12,1,5,2,7,3,5,0,2
86821,male,12,11,4,3,2,2,3,0,0
86822,male,9,2,5,1,1,4,3,2,3
86823,male,4,9,3,3,3,1,6,4,0
86824,male,3,5,6,4,3,0,2,3,1
86825,female,9,3,9,2,1,9,6,3,3
86826,male,7,7,8,7,1,1,1,1,0
86827,female,4,4,1,7,7,0,0,2,1
86828,female,2,7,3,2,2,2,0,2,3
86829,male,2,11,2,7,3,7,0,4,3
86830,female,5,10,1,7,5,6,0,0,0
86831,female,13,10,2,2,0,1,2,3,1
86832,male,7,0,4,7,3,5,5,4,3
86833,male,16,0,0,5,7,2,4,3,0
86834,female,13,8,2,3,1,8,6,3,0
86835,male,11,7,9,7,2,4,2,1,0
86836,male,8,9,7,6,4,0,5,0,1
86837,male,0,11,5,4,3,4,2,0,1
86838,male,4,9,7,7,1,2,0,1,0
86839,male,13,9,1,2,2,3,1,1,0
86840,female,12,8,2,1,1,3,1,4,3
86841,male,13,11,1,1,4,5,3,0,0
86842,female,12,1,9,7,7,5,3,1,1
86843,male,15,11,1,2,5,7,2,2,1
86844,female,7,7,2,5,5,0,5,2,2
86845,male,15,7,5,4,3,6,4,3,0
86846,female,4,1,8,6,4,6,1,4,2
86847,male,8,3,5,4,3,8,5,0,1
86848,female,6,11,6,3,2,4,5,1,0
86849,female,12,11,1,3,5,7,3,4,1
86850,male,6,6,4,1,7,7,4,1,2
86851,female,11,1,9,4,0,4,4,1,3
86852,male,5,9,1,4,2,2,2,3,0
86853,female,16,4,0,4,2,5,3,3,1
86854,female,16,11,3,7,3,3,4,4,1
86855,male,8,1,4,5,2,4,0,1,1
86856,female,0,3,1,5,3,7,2,4,1
86857,male,3,6,3,4,3,9,4,3,0
86858,male,0,11,0,1,3,4,2,1,3
86859,female,5,7,6,2,2,6,2,4,1
86860,female,6,5,1,3,0,1,0,1,0
86861,female,16,1,0,0,7,8,2,2,3
86862,female,17,6,7,4,5,9,3,2,3
86863,female,18,5,6,5,3,5,1,3,1
86864,male,1,8,3,3,0,3,0,0,1
86865,female,2,9,6,6,0,4,2,0,0
86866,female,13,0,6,1,5,4,6,2,3
86867,male,8,4,0,5,0,2,3,1,2
86868,female,15,5,5,1,4,9,1,3,1
86869,male,19,10,4,7,7,2,6,0,1
86870,female,0,6,4,2,3,6,4,2,1
86871,female,12,9,2,2,7,3,4,0,0
86872,female,10,2,0,4,0,2,0,0,3
86873,female,19,7,0,2,4,0,1,4,2
86874,male,8,11,2,0,2,4,3,1,1
86875,male,8,5,9,2,4,0,2,2,0
86876,female,10,4,8,1,7,4,6,2,1
86877,female,10,3,5,7,2,8,2,1,3
86878,male,8,11,4,5,0,7,5,1,2
86879,female,13,0,7,0,0,9,4,4,2
86880,male,6,8,8,3,6,8,4,2,2
86881,female,18,9,0,0,7,4,5,0,3
86882,male,13,3,6,2,0,7,1,0,2
86883,male,19,7,1,0,3,2,6,1,1
86884,female,11,9,0,0,6,7,2,3,3
86885,female,13,0,9,5,7,2,0,0,1
86886,female,18,11,8,6,5,9,4,4,1
86887,male,4,11,2,2,1,8,6,1,2
86888,female,18,0,3,1,5,1,0,4,0
86889,male,10,7,3,7,1,2,2,4,0
86890,male,10,0,8,1,6,2,4,2,0
86891,female,9,7,7,5,7,0,5,3,3
86892,male,9,3,6,3,3,5,0,1,3
86893,female,10,5,6,1,1,9,6,3,0
86894,female,1,2,5,0,0,3,4,0,0
86895,male,6,11,3,3,5,3,2,0,2
86896,female,6,9,6,3,7,5,1,0,3
86897,male,13,10,1,0,3,5,1,3,1
86898,male,16,3,1,5,1,4,3,1,2
86899,female,9,1,6,4,7,1,5,2,0
86900,male,13,9,4,1,4,5,5,1,0
86901,male,11,2,7,6,1,3,0,0,3
86902,female,11,9,9,7,3,5,5,2,0
86903,female,6,6,7,3,5,0,1,1,3
86904,female,11,5,0,6,7,3,6,3,2
86905,male,4,9,0,1,4,5,2,0,3
86906,male,3,2,6,7,4,9,1,4,2
86907,male,1,11,2,0,5,9,1,4,1
86908,female,12,7,5,3,6,5,3,3,2
86909,female,6,3,1,7,4,6,4,4,3
86910,male,3,2,6,2,6,6,1,4,1
86911,male,5,0,2,4,1,5,3,3,3
86912,female,15,7,7,5,3,0,2,2,1
86913,male,3,6,2,5,6,9,2,1,1
86914,male,0,11,4,0,2,3,6,4,3
86915,female,6,2,1,2,0,6,6,2,3
86916,female,6,5,3,6,4,5,4,0,3
86917,male,19,5,9,0,4,7,5,3,2
86918,female,15,0,7,0,7,3,4,2,0
86919,male,10,5,4,3,2,6,3,1,2
86920,male,19,10,2,2,5,4,2,2,3
86921,female,3,8,9,4,7,4,4,2,3
86922,male,19,2,7,5,5,1,3,4,3
86923,female,8,11,5,0,3,7,3,1,0
86924,male,1,10,5,6,5,6,1,0,3
86925,male,3,5,9,4,1,6,5,2,3
86926,male,7,5,9,0,2,5,2,4,1
86927,female,8,7,0,3,3,8,4,3,0
86928,male,19,5,7,7,6,3,6,3,3
86929,male,19,10,7,7,6,6,2,3,1
86930,female,0,11,0,3,5,5,1,2,3
86931,female,14,1,8,5,4,1,2,0,1
86932,female,3,11,9,2,3,9,6,3,1
86933,female,12,6,3,1,3,4,5,4,1
86934,female,7,7,9,7,1,5,6,4,1
86935,female,0,6,1,1,2,7,6,1,1
86936,female,18,2,5,1,1,8,4,2,0
86937,female,4,11,6,0,4,8,2,1,1
86938,male,15,10,6,3,5,6,0,1,1
86939,female,1,6,2,6,7,8,3,3,3
86940,female,10,2,9,6,4,4,0,0,1
86941,female,19,10,4,3,7,7,1,4,1
86942,male,1,6,3,6,5,4,3,2,2
86943,female,5,7,3,1,7,7,3,3,2
86944,female,1,1,0,5,4,4,6,0,1
86945,female,7,9,4,5,3,8,5,2,2
86946,male,15,9,0,2,7,8,1,3,3
86947,male,17,1,0,4,7,0,3,3,0
86948,male,0,11,0,6,1,6,1,4,0
86949,female,2,4,7,7,6,0,3,4,2
86950,female,3,5,5,2,0,5,4,3,0
86951,male,14,5,7,0,6,0,3,2,1
86952,female,11,7,6,5,0,3,5,3,3
86953,male,10,5,1,3,6,0,6,3,1
86954,female,5,7,4,2,7,9,3,0,2
86955,female,7,5,4,7,5,2,3,3,1
86956,male,18,9,3,3,3,0,6,1,3
86957,male,12,8,5,6,1,8,0,0,3
86958,male,8,11,4,7,4,1,1,2,2
86959,male,7,0,8,0,3,1,1,2,0
86960,male,17,2,2,6,0,2,1,0,1
86961,female,11,0,2,4,1,7,3,1,2
86962,male,12,10,4,0,6,2,2,2,3
86963,male,5,9,4,3,3,4,5,2,2
86964,female,18,8,9,0,1,2,3,2,3
86965,female,12,9,0,4,5,1,6,2,2
86966,female,5,6,9,5,4,2,2,0,1
86967,female,19,5,0,2,1,0,2,2,3
86968,female,15,3,2,2,3,1,2,1,2
86969,female,19,3,0,3,7,6,1,4,3
86970,male,1,8,2,6,4,8,5,3,0
86971,male,6,10,8,6,3,6,4,0,2
86972,female,2,4,3,4,4,1,3,1,1
86973,female,18,10,5,6,7,2,4,4,2
86974,female,1,0,6,7,0,1,1,1,1
86975,female,15,1,5,1,2,5,2,4,3
86976,male,15,3,2,5,0,3,6,4,0
86977,male,5,9,4,5,4,6,5,2,0
86978,female,17,2,4,3,4,1,2,4,0
86979,female,14,0,4,2,3,8,4,4,1
86980,female,6,4,2,1,0,3,1,4,0
86981,male,11,5,3,0,6,3,1,3,2
86982,male,1,11,3,1,2,7,5,1,2
86983,male,17,5,2,5,7,8,2,2,2
86984,male,19,0,2,7,6,8,4,0,1
86985,male,13,9,3,2,3,7,4,0,1
86986,female,18,7,5,2,5,2,0,4,2
86987,female,11,4,0,3,7,0,1,3,0
86988,female,11,1,4,0,0,2,2,2,1
86989,male,14,1,8,5,7,9,3,4,3
86990,female,6,11,4,7,6,3,1,1,1
86991,male,11,4,3,4,3,6,0,1,3
86992,male,10,4,8,2,4,8,0,2,2
86993,male,0,11,0,6,6,0,4,1,2
86994,female,12,11,4,4,7,5,1,0,0
86995,female,9,3,5,4,6,7,3,0,1
86996,male,3,10,4,6,7,5,5,4,1
86997,male,3,5,5,3,5,1,4,2,2
86998,female,8,6,1,2,7,6,0,3,1
86999,female,12,10,8,0,7,5,4,3,2
87000,male,10,2,6,6,0,2,4,1,0
87001,female,14,7,6,1,4,3,2,0,3
87002,female,6,1,0,5,1,5,4,1,1
87003,male,9,9,9,5,3,6,0,3,1
87004,male,2,5,5,3,7,4,4,0,1
87005,male,2,9,5,0,2,8,3,0,0
87006,female,5,3,2,6,0,1,0,4,0
87007,female,18,5,2,4,6,4,5,2,3
87008,female,9,9,6,5,6,6,2,4,3
87009,female,2,8,1,1,3,2,6,3,2
87010,male,3,3,4,4,2,9,1,3,0
87011,male,3,3,3,2,0,8,1,0,1
87012,female,18,11,4,3,4,4,6,4,2
87013,female,19,11,6,1,7,3,2,2,3
87014,male,1,10,3,0,2,9,4,4,2
87015,female,8,8,2,6,2,1,4,0,1
87016,male,0,5,2,3,4,8,2,2,2
87017,male,1,0,1,3,1,9,2,2,3
87018,male,11,5,7,3,4,3,0,1,1
87019,male,11,8,2,4,0,6,5,0,3
87020,female,2,3,5,4,6,2,1,1,0
87021,male,7,11,2,0,4,2,6,1,0
87022,female,18,10,8,6,2,0,4,0,3
87023,female,18,4,0,0,2,0,0,2,3
87024,female,3,7,7,3,7,8,4,0,3
87025,male,5,9,4,2,1,3,1,4,3
87026,male,19,2,3,2,0,2,3,0,3
87027,male,10,10,9,3,5,6,6,0,1
87028,male,9,3,8,7,0,8,0,2,3
87029,female,16,2,9,5,5,9,1,0,3
87030,female,16,11,3,4,5,3,4,4,3
87031,male,10,4,9,1,6,9,5,1,3
87032,female,10,8,5,1,7,9,6,1,3
87033,male,9,1,0,4,6,0,4,4,2
87034,male,9,2,9,7,4,2,6,2,0
87035,female,10,11,4,3,5,5,2,2,2
87036,female,16,3,6,7,3,9,1,2,1
87037,female,19,8,4,5,7,4,0,1,2
87038,male,9,3,5,0,4,0,1,1,3
87039,male,15,4,3,2,3,3,1,3,2
87040,female,5,10,7,2,0,5,4,4,0
87041,male,6,9,7,5,5,2,1,4,3
87042,male,13,9,5,3,7,4,3,1,2
87043,female,5,1,4,0,3,9,4,4,0
87044,male,16,0,5,4,2,4,1,3,2
87045,male,15,0,6,7,3,2,0,2,3
87046,female,18,8,3,3,5,0,5,2,0
87047,female,14,1,5,2,6,5,5,2,1
87048,female,6,0,0,6,4,1,0,0,0
87049,female,9,9,3,6,2,7,3,0,3
87050,female,14,6,6,2,4,1,4,1,2
87051,female,14,6,2,4,6,2,1,2,2
87052,male,16,4,6,2,5,1,4,3,1
87053,male,1,8,7,0,4,3,6,4,1
87054,male,0,7,5,1,3,4,3,4,0
87055,male,4,9,5,1,7,0,4,0,2
87056,male,0,3,8,1,6,2,6,0,0
87057,female,5,5,1,3,5,1,5,3,1
87058,male,12,5,6,6,7,4,4,0,3
87059,female,10,7,9,2,2,5,5,2,3
87060,male,14,8,7,0,4,9,0,1,1
87061,male,2,7,1,2,1,1,1,1,2
87062,male,15,3,0,5,5,3,6,3,3
87063,female,9,2,3,6,1,7,4,2,2
87064,female,8,10,5,0,3,6,2,4,2
87065,female,11,9,5,0,6,0,0,3,2
87066,female,11,3,5,0,7,1,2,3,1
87067,female,14,0,1,2,4,3,3,3,0
87068,male,7,10,1,5,4,0,0,4,1
87069,male,17,6,0,2,1,1,2,1,2
87070,female,0,7,7,3,4,0,0,0,0
87071,female,19,1,7,2,6,1,1,3,1
87072,male,10,5,7,3,0,1,3,1,2
87073,female,10,10,8,0,4,1,0,1,3
87074,male,0,9,7,2,0,0,1,3,3
87075,male,13,0,2,4,6,7,4,1,2
87076,female,16,3,0,5,2,5,4,4,3
87077,male,19,2,7,2,2,6,1,0,0
87078,male,8,5,9,2,2,4,0,2,3
87079,male,15,5,9,4,5,8,5,2,1
87080,male,8,7,5,1,1,2,3,4,3
87081,female,3,7,0,4,4,6,1,4,2
87082,male,7,7,8,1,0,8,6,4,3
87083,male,18,2,6,5,0,4,3,4,0
87084,male,5,2,4,2,4,6,3,2,0
87085,male,0,6,1,7,6,1,0,1,3
87086,female,2,6,0,6,7,1,4,4,1
87087,female,18,1,2,0,2,2,6,1,2
87088,male,15,11,5,3,2,3,1,4,2
87089,male,3,1,3,0,5,7,5,4,3
87090,female,15,10,6,3,4,2,2,1,0
87091,male,12,10,3,6,7,4,4,0,3
87092,female,15,1,0,5,7,7,6,4,3
87093,female,1,5,9,0,3,5,5,2,0
87094,female,19,4,7,3,0,6,3,2,2
87095,female,0,0,3,0,1,7,3,3,0
87096,male,5,4,2,7,0,1,2,4,3
87097,male,4,6,4,2,1,9,1,4,3
87098,male,3,2,4,1,6,6,3,0,0
87099,female,4,0,5,6,0,1,3,4,2
87100,female,15,0,3,6,5,0,1,2,3
87101,male,9,10,8,1,2,2,6,3,0
87102,male,15,9,1,6,5,7,4,3,3
87103,female,6,0,2,6,3,7,0,1,2
87104,female,0,3,4,6,4,0,5,3,2
87105,female,13,9,8,6,1,2,5,3,3
87106,female,6,11,4,4,3,4,5,0,2
87107,female,11,10,0,0,0,8,4,4,0
87108,male,14,0,2,5,0,6,5,3,0
87109,female,12,5,1,3,5,6,2,4,3
87110,male,5,0,2,4,1,4,4,2,1
87111,male,18,0,9,2,5,5,2,2,1
87112,male,19,4,7,6,0,0,0,3,0
87113,female,4,0,4,6,5,5,0,4,2
87114,male,19,4,1,5,3,6,1,4,3
87115,female,3,3,8,4,7,7,6,4,1
87116,female,13,4,8,3,5,2,2,0,2
87117,female,10,10,0,4,0,8,1,0,3
87118,female,12,1,8,1,6,6,6,4,3
87119,male,9,6,2,7,6,9,5,0,3
87120,male,3,9,8,1,4,6,6,3,0
87121,male,14,2,6,1,5,0,2,0,0
87122,male,2,3,5,6,0,9,2,3,2
87123,female,11,1,5,5,4,5,0,4,1
87124,female,14,1,6,0,4,3,2,0,3
87125,female,11,8,4,5,3,5,5,1,0
87126,female,9,5,6,1,0,6,5,1,2
87127,female,11,10,3,2,2,6,2,1,2
87128,male,7,4,9,1,7,8,6,2,3
87129,male,8,11,2,3,3,6,6,1,3
87130,male,18,9,9,6,6,2,2,4,0
87131,female,14,1,4,3,1,9,1,1,3
87132,male,1,2,2,4,7,5,2,3,0
87133,female,13,5,5,0,3,5,0,0,0
87134,female,19,4,8,3,1,4,0,0,2
87135,male,19,8,9,6,5,4,2,1,2
87136,female,15,7,2,3,2,5,1,4,1
87137,female,10,1,8,3,7,0,6,2,3
87138,female,1,7,6,3,1,5,5,1,3
87139,female,17,3,1,5,2,8,6,1,0
87140,female,3,6,5,6,0,5,2,2,0
87141,female,15,6,9,2,5,7,2,1,2
87142,female,1,3,4,7,0,5,3,3,3
87143,female,17,0,1,6,2,0,2,1,3
87144,female,10,9,5,7,5,1,3,0,3
87145,male,4,10,7,7,6,6,6,3,2
87146,female,16,11,9,0,4,8,4,4,0
87147,male,16,9,5,7,2,5,5,3,3
87148,male,0,9,2,3,0,5,5,4,0
87149,male,7,9,9,4,1,1,2,0,2
87150,female,1,3,0,3,3,4,5,3,2
87151,male,12,1,0,2,1,6,5,2,2
87152,female,16,4,0,1,2,0,2,3,0
87153,male,6,10,9,6,2,5,6,4,3
87154,male,11,5,8,6,4,0,5,0,3
87155,male,12,4,4,3,5,6,2,3,2
87156,male,11,10,6,3,3,9,0,2,3
87157,male,15,8,9,5,7,2,4,3,1
87158,female,16,7,2,5,5,4,2,0,2
87159,male,16,1,4,3,6,9,6,0,2
87160,male,14,1,3,6,1,9,0,2,3
87161,female,2,7,9,3,6,5,6,1,3
87162,male,4,10,6,7,3,1,1,2,3
87163,female,6,5,6,7,6,9,2,4,3
87164,male,17,2,3,2,3,7,5,3,2
87165,female,6,10,2,6,0,7,2,2,2
87166,male,5,7,8,3,6,8,1,0,3
87167,female,19,8,4,2,1,7,2,1,0
87168,male,2,10,3,4,0,4,3,3,3
87169,male,18,10,8,5,4,9,1,2,3
87170,female,17,0,0,5,3,4,3,4,2
87171,male,7,6,8,1,2,4,2,1,2
87172,male,19,8,9,7,2,8,6,2,3
87173,male,14,5,7,1,2,0,2,3,0
87174,female,9,9,9,4,2,9,1,1,0
87175,female,15,7,5,2,6,8,4,2,2
87176,male,8,2,5,0,2,9,5,3,2
87177,female,9,6,5,0,2,0,6,2,3
87178,female,12,2,9,6,5,5,1,2,3
87179,female,7,6,2,7,6,7,3,0,3
87180,female,14,4,9,2,2,7,1,3,2
87181,female,16,1,1,6,0,5,0,2,0
87182,female,4,8,3,0,1,0,5,1,0
87183,female,6,0,0,6,2,5,0,4,1
