TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season,s/n
7777,female,1600,shoes,purple,S,Unique,silk,Korea,Adidas,fall,sell
7778,female,600,shirt,purple,XS,Unique,lycra,Canada,Storefront,spring,fail
7779,male,1400,shoes,pink,XXXL,GAP,acrylic,Europe,shopee,summer,fail
7780,male,100,sweater,pink,XSS,Zara,silk,China,shopee,winter,sell
7781,female,1500,sweater,Brown,XS,GAP,polyester,Korea,Internet,winter,sell
7782,female,200,garter,purple,XSS,Unique,acetate,Taiwan,Internet,fall,sell
7783,female,1500,dress,blue,XXL,Unique,spandex,Taiwan,Storefront,fall,sell
7784,female,1300,shoes,pink,L,Zara,lycra,China,amazon,summer,sell
7785,male,1800,suit,white,XXL,GAP,acetate,China,amazon,fall,sell
7786,female,1200,jack,Brown,XS,GU,silk,China,Adidas,spring,fail
7787,female,1200,vest,blue,M,Unique,silk,Europe,Internet,spring,fail
7788,female,1700,garter,pink,XXXL,NIKE,spandex,Europe,Internet,winter,fail
7789,female,300,shoes,white,XXL,GAP,spandex,Korea,Adidas,summer,sell
7790,male,600,uniforms,Brown,XS,Zara,acrylic,Canada,Internet,summer,fail
7791,male,1900,suit,pink,XL,GU,silk,Korea,Internet,spring,fail
7792,male,1400,shirt,yellow,S,H&M,acetate,Taiwan,Internet,summer,sell
7793,female,500,pants,white,L,NET,rayon,China,amazon,summer,sell
7794,female,1300,vest,Brown,M,Zara,acrylic,China,Storefront,summer,sell
7795,female,1000,jack,orange,S,NIKE,linen,Japan,Adidas,fall,sell
7796,female,1700,sweater,black,M,H&M,linen,China,shopee,winter,fail
7797,male,800,dress,pink,XXL,NIKE,polyester,Canada,shopee,fall,fail
7798,female,1500,pants,Brown,XXXL,Zara,silk,China,shopee,fall,sell
7799,male,1700,dress,blue,XXL,Adidas,lycra,Korea,Internet,spring,fail
7800,male,1000,louse,pink,M,NIKE,silk,Japan,amazon,summer,fail
7801,male,1600,shoes,blue,XS,GU,silk,America,Adidas,fall,fail
7802,female,1000,pants,purple,XXXL,Unique,silk,America,amazon,winter,fail
7803,male,1600,dress,red,XXXL,Zara,lycra,Korea,Adidas,fall,fail
7804,male,100,sweater,blue,S,GU,silk,China,Internet,winter,sell
7805,female,1600,vest,orange,XS,NET,rayon,Canada,Adidas,spring,sell
7806,male,700,coat,purple,M,NIKE,polyester,China,Adidas,fall,fail
7807,female,300,vest,blue,M,NET,silk,America,Internet,fall,sell
7808,female,700,shirt,blue,XXL,Zara,rayon,Taiwan,amazon,fall,sell
7809,male,100,dress,white,L,Unique,rayon,Europe,amazon,summer,sell
7810,male,1300,uniforms,Brown,L,NET,linen,Korea,Adidas,summer,sell
7811,male,1000,shirt,orange,XXL,H&M,rayon,Europe,Storefront,fall,fail
7812,male,600,uniforms,green,L,GAP,lycra,China,shopee,fall,sell
7813,female,600,pants,yellow,XXL,GU,cotton,China,shopee,fall,fail
7814,male,1300,vest,blue,XS,NET,nylon,Europe,shopee,fall,sell
7815,female,1300,suit,blue,L,NET,lycra,Canada,Storefront,fall,fail
7816,female,1800,dress,blue,XL,Adidas,silk,Japan,shopee,fall,sell
7817,male,1000,vest,yellow,XL,Zara,acetate,America,Storefront,winter,sell
7818,male,1500,coat,black,XXXL,NIKE,rayon,China,Storefront,spring,fail
7819,male,1100,jack,Brown,XSS,NET,rayon,China,Adidas,winter,fail
7820,male,1000,uniforms,purple,XS,Adidas,silk,Europe,amazon,summer,fail
7821,male,700,suit,white,S,H&M,polyester,America,Storefront,spring,sell
7822,male,1200,pants,black,XXL,NIKE,nylon,Japan,Adidas,winter,sell
7823,male,1200,sweater,white,XXXL,NIKE,rayon,China,amazon,spring,sell
7824,male,800,dress,white,XXL,NIKE,acrylic,Japan,Adidas,fall,sell
7825,female,900,jack,red,S,Adidas,cotton,China,shopee,spring,sell
7826,male,1000,suit,red,L,H&M,lycra,America,amazon,spring,sell
7827,male,1100,shoes,blue,L,H&M,acrylic,Europe,Storefront,summer,sell
7828,female,100,shirt,yellow,XL,Zara,acrylic,America,shopee,spring,sell
7829,female,1900,coat,green,XL,Unique,acetate,America,Internet,spring,fail
7830,male,800,vest,pink,S,NET,spandex,China,amazon,fall,sell
7831,female,900,shirt,pink,XXL,GU,silk,Europe,Storefront,spring,fail
7832,male,1200,jack,yellow,XS,Unique,rayon,Korea,amazon,fall,sell
7833,male,2000,garter,black,XS,GAP,acrylic,Canada,Storefront,fall,fail
7834,male,600,uniforms,green,XXL,Unique,spandex,Taiwan,amazon,spring,sell
7835,male,900,sweater,blue,XL,Adidas,silk,China,Storefront,spring,fail
7836,female,1400,shirt,purple,XL,NET,acrylic,Korea,shopee,winter,sell
7837,female,100,pants,purple,XS,Unique,silk,America,shopee,spring,sell
7838,female,1200,pants,blue,XS,GAP,linen,Korea,Adidas,winter,sell
7839,female,1200,vest,pink,S,NIKE,rayon,Europe,amazon,spring,sell
7840,male,400,vest,blue,XL,GU,lycra,China,Internet,winter,sell
7841,female,1000,shoes,white,L,H&M,cotton,Canada,shopee,summer,fail
7842,female,800,pants,orange,XS,H&M,linen,Korea,Adidas,summer,sell
7843,female,1200,sweater,white,XXXL,Unique,lycra,Japan,Storefront,summer,fail
7844,male,1900,jack,green,S,GU,nylon,China,Adidas,winter,fail
7845,female,100,garter,white,XXXL,NIKE,spandex,China,Internet,winter,sell
7846,female,100,sweater,purple,XXXL,GU,silk,Canada,Adidas,spring,sell
7847,female,100,shirt,purple,XXL,NIKE,lycra,Europe,Internet,summer,sell
7848,male,1500,shoes,Brown,XL,H&M,spandex,China,amazon,summer,fail
7849,male,1100,vest,white,L,GAP,nylon,Taiwan,Adidas,winter,sell
7850,male,1500,louse,red,XSS,Unique,linen,China,amazon,spring,sell
7851,female,1800,louse,green,S,Adidas,spandex,America,Storefront,winter,sell
7852,female,1700,louse,orange,XXXL,GU,rayon,Japan,amazon,winter,sell
7853,female,100,shirt,Brown,XL,Zara,polyester,Canada,Adidas,summer,sell
7854,male,1300,vest,Brown,XS,NET,rayon,Europe,amazon,fall,sell
7855,female,1300,shirt,pink,XXXL,Zara,acetate,Europe,Adidas,spring,sell
7856,female,200,jack,blue,XL,H&M,acrylic,Taiwan,Internet,fall,sell
7857,male,100,louse,yellow,L,H&M,linen,Taiwan,shopee,spring,sell
7858,male,400,jack,purple,XL,NIKE,polyester,Korea,Internet,fall,fail
7859,female,1200,shoes,white,XSS,NIKE,polyester,Taiwan,shopee,summer,fail
7860,female,300,garter,black,M,Unique,cotton,Korea,amazon,winter,sell
7861,female,1900,suit,pink,XXL,GU,cotton,Taiwan,Internet,winter,fail
7862,female,1300,sweater,orange,XXL,Zara,acrylic,Taiwan,Internet,spring,sell
7863,male,1500,pants,purple,XL,Zara,polyester,Korea,Internet,summer,sell
7864,female,2000,louse,green,XXL,Zara,cotton,Korea,Storefront,spring,sell
7865,female,1200,shoes,Brown,M,Unique,spandex,Japan,amazon,winter,fail
7866,male,1200,garter,orange,XXL,H&M,nylon,America,Internet,spring,fail
7867,male,1800,garter,purple,XXL,Zara,cotton,China,Storefront,spring,fail
7868,male,1100,pants,yellow,XL,GU,acetate,Canada,Storefront,fall,sell
7869,female,2000,dress,red,XL,GU,linen,China,shopee,summer,sell
7870,female,1400,jack,white,S,NIKE,acetate,Canada,shopee,winter,sell
7871,female,1000,shirt,red,L,Adidas,rayon,Europe,Storefront,summer,sell
7872,male,1500,vest,blue,M,GU,linen,Europe,amazon,winter,sell
7873,female,1800,sweater,red,XS,NIKE,acetate,America,Internet,winter,fail
7874,female,1200,sweater,orange,XSS,GAP,acrylic,America,Internet,spring,fail
7875,female,1600,uniforms,pink,XSS,H&M,nylon,China,shopee,fall,fail
7876,male,100,pants,orange,XSS,Adidas,acrylic,Korea,shopee,summer,sell
7877,male,1300,suit,pink,XXXL,Unique,cotton,China,Storefront,fall,sell
7878,male,1200,louse,white,S,Adidas,spandex,Europe,Internet,fall,sell
7879,female,700,sweater,red,XXXL,H&M,acrylic,Europe,shopee,fall,fail
7880,female,600,jack,pink,XSS,Adidas,spandex,Korea,shopee,fall,sell
7881,male,1000,garter,yellow,S,Adidas,acetate,Canada,Internet,spring,fail
7882,male,1300,sweater,blue,M,NIKE,rayon,China,Storefront,spring,fail
7883,female,800,vest,black,XL,GU,cotton,China,amazon,fall,fail
7884,female,2000,shirt,Brown,XSS,Unique,spandex,Japan,shopee,fall,fail
7885,male,1600,uniforms,black,XSS,NIKE,nylon,Canada,Storefront,spring,fail
7886,male,300,shoes,orange,S,NIKE,polyester,America,Adidas,fall,fail
7887,male,1600,garter,red,S,GAP,silk,America,amazon,fall,fail
7888,male,200,shirt,Brown,XSS,GAP,nylon,Europe,Adidas,summer,sell
7889,male,1000,jack,red,M,Adidas,rayon,Japan,amazon,summer,fail
7890,male,500,jack,purple,XXL,GAP,acetate,Korea,Internet,summer,fail
7891,female,1400,uniforms,pink,XXL,NET,acetate,Taiwan,amazon,fall,fail
7892,male,1100,dress,Brown,XSS,NET,rayon,Korea,amazon,fall,fail
7893,female,1200,pants,yellow,XL,NET,linen,Korea,Storefront,spring,sell
7894,female,1400,garter,Brown,S,GU,polyester,Korea,Storefront,spring,sell
7895,male,1600,shirt,black,XSS,NIKE,spandex,Japan,shopee,winter,fail
7896,male,1500,jack,black,L,NIKE,acrylic,China,Adidas,fall,sell
7897,female,1400,suit,Brown,M,NIKE,rayon,Canada,shopee,spring,sell
7898,male,1900,coat,purple,M,H&M,silk,America,amazon,fall,fail
7899,female,300,suit,blue,XXL,NET,lycra,Taiwan,Internet,summer,sell
7900,male,1000,garter,Brown,XXXL,Adidas,acetate,Korea,Internet,winter,fail
7901,male,1900,coat,red,XXL,GU,spandex,China,Storefront,winter,fail
7902,male,100,uniforms,purple,XXL,NET,linen,Taiwan,Adidas,fall,sell
7903,male,1300,vest,yellow,M,NET,linen,Europe,shopee,summer,sell
7904,female,1100,pants,Brown,XL,GAP,acetate,Canada,amazon,fall,fail
7905,male,1500,jack,black,M,Adidas,lycra,Korea,Internet,winter,fail
7906,female,1300,shoes,pink,M,NIKE,linen,America,shopee,winter,fail
7907,female,100,pants,green,M,NET,linen,China,Storefront,fall,sell
7908,female,1300,garter,yellow,L,NIKE,silk,Canada,Storefront,spring,fail
7909,female,800,jack,white,XSS,NIKE,acrylic,Taiwan,amazon,summer,fail
7910,female,800,vest,green,XXL,H&M,linen,Taiwan,Storefront,fall,fail
7911,male,2000,coat,green,XXL,Unique,cotton,Taiwan,Adidas,summer,sell
7912,female,1800,uniforms,black,XL,Adidas,nylon,America,amazon,summer,fail
7913,female,800,dress,black,M,NIKE,rayon,Japan,amazon,summer,sell
7914,female,1100,sweater,black,L,NET,spandex,Europe,Adidas,winter,fail
7915,male,100,louse,purple,XSS,GAP,acetate,Canada,amazon,winter,sell
7916,male,600,shirt,pink,XL,Zara,polyester,Europe,shopee,winter,fail
7917,female,700,pants,yellow,XSS,GAP,cotton,Taiwan,Adidas,summer,fail
7918,male,1100,pants,Brown,XXXL,NIKE,linen,Europe,shopee,spring,sell
7919,male,1600,coat,white,M,NET,lycra,Japan,amazon,winter,sell
7920,female,1200,suit,orange,XXL,Adidas,polyester,Europe,Storefront,spring,fail
7921,female,1300,coat,green,M,GAP,cotton,Taiwan,Adidas,spring,fail
7922,male,2000,pants,green,XXXL,Zara,spandex,China,Adidas,fall,sell
7923,female,800,vest,yellow,XXL,Unique,acetate,Europe,Internet,spring,fail
7924,male,1100,sweater,orange,XXL,NET,spandex,China,amazon,spring,fail
7925,female,100,louse,red,XSS,GAP,rayon,Korea,Storefront,summer,sell
7926,female,100,shoes,white,XL,NIKE,polyester,China,Storefront,fall,sell
7927,female,1000,dress,yellow,XXXL,GU,lycra,Taiwan,Storefront,summer,sell
7928,female,1800,shoes,blue,XXXL,NET,acrylic,Canada,Storefront,spring,fail
7929,female,300,jack,pink,XXL,Adidas,nylon,Europe,Storefront,summer,sell
7930,female,2000,louse,blue,XSS,H&M,nylon,Canada,Storefront,spring,fail
7931,male,500,suit,black,XXXL,NET,polyester,Taiwan,Storefront,fall,sell
7932,female,1500,garter,pink,L,NET,polyester,America,shopee,winter,fail
7933,female,400,uniforms,yellow,S,Unique,nylon,Canada,Internet,winter,sell
7934,male,1100,suit,orange,XXXL,Unique,lycra,Europe,Storefront,summer,sell
7935,female,1700,dress,black,M,GU,cotton,Europe,Internet,winter,sell
7936,female,200,garter,pink,XSS,Unique,cotton,Taiwan,amazon,fall,sell
7937,male,1900,shirt,white,S,GAP,acetate,Japan,Internet,winter,sell
7938,male,800,uniforms,yellow,XL,Unique,linen,Canada,Storefront,spring,sell
7939,male,1400,coat,white,XS,GU,linen,Korea,shopee,winter,sell
7940,male,600,sweater,pink,XXXL,H&M,spandex,Europe,Internet,fall,fail
7941,male,1000,suit,red,XXXL,Zara,rayon,China,Storefront,winter,fail
7942,male,1700,jack,purple,XSS,NET,silk,Canada,Adidas,winter,fail
7943,female,300,uniforms,blue,XXL,GU,polyester,Europe,Storefront,winter,sell
7944,female,600,uniforms,blue,S,Adidas,nylon,Europe,Adidas,fall,sell
7945,male,1500,shirt,blue,L,NIKE,rayon,China,shopee,summer,sell
7946,female,400,suit,green,XL,NIKE,polyester,Europe,amazon,fall,fail
7947,female,1200,pants,black,XXXL,H&M,lycra,America,amazon,fall,fail
7948,female,1500,coat,white,XL,H&M,spandex,Canada,shopee,summer,fail
7949,female,2000,pants,black,XS,GAP,rayon,America,Adidas,winter,sell
7950,female,1800,sweater,orange,XXXL,GAP,spandex,Europe,shopee,fall,fail
7951,female,800,jack,Brown,L,GU,lycra,Japan,Internet,spring,fail
7952,female,1900,vest,orange,M,GAP,linen,Europe,Storefront,winter,fail
7953,male,1100,shoes,yellow,XXL,Unique,polyester,Japan,amazon,fall,sell
7954,male,1900,garter,blue,S,Unique,rayon,Korea,Internet,summer,sell
7955,female,700,sweater,white,XL,Adidas,nylon,Korea,shopee,fall,sell
7956,male,1300,suit,black,XXL,Adidas,lycra,Japan,Adidas,spring,fail
7957,female,2000,dress,yellow,XSS,NIKE,lycra,Canada,Storefront,winter,sell
7958,male,600,dress,red,XL,Zara,rayon,America,amazon,fall,fail
7959,male,1300,jack,red,XL,NIKE,nylon,Japan,Adidas,fall,fail
7960,female,400,jack,purple,XXL,NIKE,linen,China,Storefront,winter,fail
7961,female,700,jack,Brown,XXL,NIKE,polyester,America,Storefront,summer,fail
7962,male,2000,suit,blue,M,NET,cotton,Japan,Adidas,summer,fail
7963,female,100,sweater,white,XL,NET,acetate,America,shopee,fall,sell
7964,female,900,vest,Brown,M,H&M,linen,America,Internet,winter,fail
7965,female,1500,garter,white,M,NET,cotton,China,Storefront,winter,fail
7966,male,1200,garter,orange,XL,NET,polyester,Canada,Internet,fall,fail
7967,male,1500,shirt,blue,XSS,GU,acrylic,China,shopee,fall,fail
7968,male,1100,louse,pink,M,GU,polyester,Taiwan,amazon,spring,sell
7969,male,500,shirt,yellow,M,Adidas,lycra,Korea,amazon,spring,fail
7970,male,300,shoes,orange,XXL,H&M,lycra,Canada,Storefront,fall,fail
7971,male,1800,shirt,orange,XSS,NIKE,spandex,Korea,shopee,fall,fail
7972,female,100,garter,green,XL,GAP,spandex,Japan,Internet,winter,sell
7973,male,500,shirt,black,L,Adidas,cotton,China,Adidas,fall,sell
7974,female,1300,uniforms,purple,XS,Adidas,acetate,Europe,shopee,spring,fail
7975,male,1500,coat,yellow,XS,NET,rayon,China,shopee,winter,fail
7976,female,600,dress,black,XL,Zara,silk,Japan,Storefront,spring,sell
7977,male,400,pants,purple,XS,GAP,polyester,Korea,shopee,summer,sell
7978,male,500,vest,yellow,XXL,Zara,acetate,Europe,Storefront,summer,sell
7979,female,500,jack,white,XXXL,H&M,acetate,Taiwan,Adidas,winter,fail
7980,male,800,suit,Brown,XS,GU,lycra,America,shopee,summer,fail
7981,female,2000,pants,purple,L,H&M,polyester,America,Internet,summer,fail
7982,female,100,vest,white,XXXL,NET,lycra,Europe,Storefront,winter,sell
7983,male,1000,sweater,Brown,XL,H&M,linen,Korea,Storefront,fall,fail
7984,male,1500,pants,green,L,Unique,cotton,Europe,amazon,summer,sell
7985,female,200,vest,blue,XS,Adidas,acrylic,Canada,Internet,fall,sell
7986,male,300,shoes,white,XSS,GAP,linen,Canada,Internet,spring,sell
7987,female,1400,suit,yellow,XXXL,Unique,rayon,China,shopee,winter,sell
7988,male,1600,louse,yellow,S,GU,spandex,Europe,shopee,summer,fail
7989,male,1100,garter,black,XSS,NIKE,acrylic,Taiwan,shopee,fall,sell
7990,male,1000,shirt,orange,S,GU,nylon,Europe,Adidas,winter,fail
7991,female,700,dress,red,XS,Zara,acetate,Japan,shopee,spring,sell
7992,male,1600,pants,blue,XXL,Zara,polyester,Taiwan,Adidas,winter,sell
7993,male,900,uniforms,pink,S,Adidas,polyester,Japan,Storefront,winter,fail
7994,male,700,uniforms,blue,M,Zara,spandex,Japan,Internet,winter,fail
7995,male,1600,suit,green,M,H&M,acrylic,Taiwan,Storefront,winter,sell
7996,female,800,vest,black,XL,H&M,silk,America,Adidas,summer,fail
7997,female,300,jack,red,XL,Unique,cotton,Europe,Adidas,fall,sell
7998,female,900,suit,white,XSS,Zara,lycra,Taiwan,Adidas,winter,sell
7999,female,1700,pants,white,XL,Adidas,polyester,China,Storefront,summer,fail
8000,female,600,sweater,pink,XXXL,GU,rayon,Europe,Internet,fall,sell
8001,male,900,pants,white,XS,GAP,nylon,Japan,Adidas,spring,sell
8002,female,1400,sweater,Brown,S,Unique,acrylic,America,Storefront,summer,sell
8003,male,500,louse,pink,XXL,GAP,linen,China,Storefront,summer,fail
8004,male,2000,uniforms,yellow,XSS,NIKE,silk,Europe,shopee,spring,fail
8005,male,1000,coat,red,XXL,H&M,silk,America,Adidas,summer,fail
8006,male,1200,shoes,purple,XXXL,Adidas,silk,Japan,Storefront,fall,fail
8007,female,800,sweater,yellow,XS,GAP,spandex,America,shopee,summer,fail
8008,female,300,louse,pink,M,Unique,rayon,China,shopee,spring,sell
8009,male,600,coat,white,XL,GU,spandex,China,Internet,summer,sell
8010,female,1700,vest,orange,XL,NIKE,cotton,Taiwan,Storefront,fall,fail
8011,female,1500,uniforms,white,XXL,Zara,nylon,China,Storefront,spring,sell
8012,female,1300,suit,pink,L,GU,cotton,Japan,Storefront,winter,fail
8013,female,1200,sweater,red,M,Unique,silk,America,Adidas,summer,fail
8014,male,1700,jack,green,M,H&M,spandex,China,amazon,summer,fail
8015,female,500,vest,black,XXXL,GAP,cotton,Korea,Adidas,winter,sell
8016,male,700,pants,yellow,XSS,Adidas,rayon,America,amazon,fall,sell
8017,male,1700,sweater,red,XXL,NIKE,cotton,Korea,amazon,winter,fail
8018,female,1000,pants,black,XS,GAP,acrylic,Taiwan,Storefront,spring,fail
8019,male,1300,uniforms,red,XXXL,GAP,cotton,Canada,amazon,spring,fail
8020,male,200,sweater,black,XSS,Unique,acetate,China,Adidas,spring,sell
8021,female,500,garter,pink,XL,H&M,acrylic,Taiwan,shopee,spring,fail
8022,female,1600,dress,orange,XXL,GU,linen,Canada,amazon,summer,sell
8023,female,1600,garter,black,XS,Adidas,acrylic,Canada,shopee,summer,fail
8024,male,1900,pants,black,XSS,NIKE,cotton,America,Adidas,winter,sell
8025,male,200,garter,black,XSS,Unique,acrylic,China,amazon,winter,sell
8026,male,1600,garter,yellow,L,Adidas,nylon,Taiwan,Adidas,fall,sell
8027,male,600,suit,blue,M,Unique,lycra,Japan,shopee,spring,sell
8028,male,800,jack,pink,M,Adidas,silk,Canada,Storefront,winter,fail
8029,female,1600,pants,orange,XXL,NET,spandex,Europe,shopee,spring,fail
8030,female,1900,shoes,white,M,Zara,linen,China,Internet,spring,sell
8031,male,1300,louse,black,L,GU,cotton,Japan,shopee,winter,sell
8032,female,900,shirt,red,L,H&M,nylon,Canada,amazon,winter,fail
8033,female,600,dress,white,XL,NET,acetate,Korea,shopee,spring,sell
8034,male,500,vest,Brown,L,GAP,cotton,China,amazon,winter,sell
8035,male,800,coat,yellow,XL,Adidas,linen,Taiwan,Adidas,fall,sell
8036,female,1600,jack,pink,XXXL,Unique,rayon,America,Storefront,summer,sell
8037,female,300,suit,red,L,NIKE,acetate,China,Adidas,fall,sell
8038,female,400,garter,pink,XSS,Zara,cotton,America,shopee,winter,sell
8039,male,600,jack,yellow,XXXL,H&M,silk,America,Adidas,summer,fail
8040,male,1200,pants,blue,S,GAP,nylon,Europe,amazon,winter,sell
8041,female,200,shirt,orange,M,Unique,cotton,Europe,Storefront,summer,sell
8042,female,300,pants,black,XS,Adidas,rayon,Korea,Adidas,summer,sell
8043,female,100,vest,white,L,Unique,cotton,Korea,amazon,fall,sell
8044,female,1700,shoes,green,XL,Adidas,polyester,China,Internet,summer,fail
8045,female,200,shirt,red,M,Zara,rayon,Europe,amazon,winter,sell
8046,female,1800,dress,black,XS,Zara,nylon,Canada,Storefront,spring,sell
8047,male,1300,louse,red,L,GAP,spandex,Taiwan,Internet,spring,sell
8048,male,1200,dress,pink,S,GU,linen,Korea,Internet,summer,fail
8049,male,200,shirt,Brown,XXL,Unique,polyester,China,Internet,winter,sell
8050,male,500,sweater,purple,M,Zara,silk,America,amazon,summer,fail
8051,male,1500,dress,black,XSS,NET,linen,Japan,shopee,winter,fail
8052,male,1500,garter,Brown,XL,GU,spandex,China,Internet,summer,fail
8053,female,1000,jack,yellow,S,NET,spandex,Taiwan,Adidas,fall,sell
8054,male,1100,shirt,Brown,XXL,NET,lycra,Canada,Internet,spring,fail
8055,male,1000,sweater,white,XL,Zara,nylon,America,amazon,summer,sell
8056,female,1400,shoes,pink,XXXL,Zara,lycra,China,shopee,winter,sell
8057,female,800,garter,white,XL,GAP,silk,Korea,amazon,summer,sell
8058,female,1500,uniforms,white,XS,Zara,nylon,Korea,amazon,spring,sell
8059,female,100,garter,green,XL,Unique,nylon,Canada,Adidas,spring,sell
8060,female,1400,dress,green,XXXL,Adidas,polyester,Europe,Adidas,spring,sell
8061,female,200,pants,orange,XXL,GU,polyester,Canada,Storefront,summer,sell
8062,female,500,garter,orange,XXXL,H&M,acrylic,Japan,Adidas,fall,fail
8063,female,300,pants,pink,XSS,H&M,silk,China,Internet,summer,sell
8064,male,1600,vest,white,XSS,NIKE,lycra,America,Internet,summer,sell
8065,male,1300,pants,orange,L,NET,polyester,China,Internet,winter,sell
8066,female,1700,sweater,white,M,Zara,rayon,Japan,Internet,summer,sell
8067,female,800,garter,green,XXL,NIKE,acetate,Korea,Internet,fall,sell
8068,female,2000,pants,orange,XS,NIKE,polyester,Taiwan,shopee,fall,fail
8069,female,1700,suit,red,XS,H&M,acetate,Europe,amazon,summer,fail
8070,female,1600,coat,green,S,NIKE,acrylic,America,Storefront,spring,sell
8071,male,1100,uniforms,red,XS,NET,cotton,Canada,Adidas,fall,fail
8072,male,1100,louse,pink,L,GAP,acetate,America,Internet,fall,sell
8073,female,1800,shirt,orange,XXL,NIKE,acetate,Taiwan,Internet,summer,fail
8074,female,200,jack,white,XXL,NIKE,spandex,China,amazon,summer,sell
8075,male,800,louse,red,XS,NIKE,rayon,Taiwan,shopee,spring,sell
8076,female,600,pants,pink,XSS,Zara,nylon,China,Internet,summer,sell
8077,female,100,shirt,white,S,Adidas,acrylic,Canada,Storefront,spring,sell
8078,female,100,garter,blue,XL,H&M,cotton,Taiwan,Adidas,fall,sell
8079,female,400,louse,Brown,XXXL,Adidas,spandex,Korea,Storefront,winter,sell
8080,female,1100,uniforms,orange,S,GU,lycra,Europe,amazon,winter,sell
8081,female,1600,shirt,yellow,XXXL,Zara,cotton,Taiwan,Internet,winter,sell
8082,female,2000,jack,red,XL,GAP,acrylic,Europe,Internet,summer,fail
8083,male,700,louse,purple,XXXL,GAP,spandex,Taiwan,Internet,summer,sell
8084,female,1700,uniforms,pink,XXXL,H&M,cotton,Korea,amazon,summer,sell
8085,male,1100,suit,green,L,Adidas,rayon,China,Storefront,summer,sell
8086,female,300,shirt,Brown,XS,Unique,linen,Taiwan,Storefront,fall,sell
8087,male,1000,shoes,yellow,XL,NIKE,spandex,Japan,shopee,summer,fail
8088,female,400,uniforms,black,XSS,GU,spandex,Japan,Storefront,winter,fail
8089,male,1400,louse,blue,XSS,Zara,lycra,Taiwan,shopee,summer,sell
8090,female,1000,garter,green,XXXL,H&M,linen,Canada,Storefront,winter,fail
8091,male,1900,garter,black,L,Adidas,spandex,Taiwan,Internet,winter,sell
8092,male,1400,shoes,black,XXL,Zara,acrylic,America,Storefront,summer,fail
8093,female,1400,vest,blue,XSS,GAP,linen,Korea,Storefront,summer,sell
8094,male,400,vest,blue,XXL,GU,polyester,America,shopee,summer,sell
8095,male,300,suit,orange,XSS,GAP,acrylic,Japan,shopee,fall,fail
8096,male,1400,jack,pink,M,NIKE,spandex,China,Adidas,spring,fail
8097,male,800,louse,blue,XS,NIKE,cotton,America,shopee,winter,fail
8098,male,500,sweater,orange,L,GAP,cotton,America,Storefront,fall,sell
8099,female,600,jack,red,XXL,GAP,polyester,Korea,shopee,spring,sell
8100,female,400,pants,Brown,XXL,Zara,lycra,Canada,amazon,winter,sell
8101,male,1900,dress,yellow,XL,Unique,rayon,Canada,Storefront,fall,sell
8102,female,500,jack,orange,XL,GAP,linen,Taiwan,amazon,spring,fail
8103,male,1800,jack,white,XXXL,NET,nylon,America,Adidas,fall,sell
8104,female,1600,pants,pink,XL,Zara,rayon,Europe,Internet,winter,sell
8105,female,1200,sweater,purple,M,Unique,linen,America,Internet,summer,fail
8106,female,300,shirt,purple,M,Zara,acrylic,Japan,Internet,summer,sell
8107,male,1300,vest,red,XXL,Zara,cotton,Japan,amazon,spring,sell
8108,male,1100,garter,red,S,NIKE,cotton,Taiwan,Adidas,fall,sell
8109,male,1200,vest,pink,XXL,GAP,lycra,Korea,Storefront,spring,sell
8110,male,2000,shirt,white,XXXL,GAP,lycra,Canada,Storefront,summer,sell
8111,female,1500,coat,white,M,H&M,acrylic,Canada,amazon,fall,fail
8112,female,1800,shoes,pink,XSS,Unique,lycra,Taiwan,amazon,spring,fail
8113,male,1400,uniforms,purple,XSS,GAP,rayon,Taiwan,shopee,summer,sell
8114,male,900,uniforms,green,S,NET,acetate,China,shopee,spring,fail
8115,male,1300,dress,blue,XSS,GAP,linen,China,Adidas,spring,fail
8116,male,600,louse,white,M,NET,silk,Taiwan,Internet,summer,sell
8117,female,200,dress,red,XSS,GAP,acetate,China,Adidas,summer,sell
8118,female,1200,louse,Brown,XL,GU,acetate,Japan,shopee,spring,fail
8119,male,1500,jack,yellow,XXL,H&M,acrylic,China,Storefront,summer,fail
8120,female,1700,shirt,pink,L,Zara,polyester,China,Internet,spring,sell
8121,male,1800,louse,Brown,XS,Zara,silk,America,Storefront,fall,fail
8122,male,1900,shoes,white,L,Zara,silk,Canada,Adidas,fall,sell
8123,male,1700,vest,red,M,NIKE,acrylic,Taiwan,shopee,winter,sell
8124,male,1300,shoes,yellow,XL,Zara,nylon,Europe,Storefront,fall,fail
8125,female,600,uniforms,black,XS,GU,cotton,Korea,amazon,summer,sell
8126,male,1800,garter,white,XSS,Unique,polyester,Korea,Storefront,spring,sell
8127,male,1900,coat,blue,XSS,Zara,lycra,Japan,Adidas,spring,fail
8128,female,200,louse,black,S,Unique,rayon,America,Internet,summer,sell
8129,male,400,louse,black,M,Zara,lycra,America,Storefront,fall,fail
8130,male,1200,garter,orange,XL,GU,acrylic,China,Storefront,fall,fail
8131,male,100,coat,blue,M,Adidas,cotton,Taiwan,amazon,fall,sell
8132,male,1500,pants,orange,XL,GU,rayon,America,Internet,fall,sell
8133,male,1800,garter,white,XXXL,Adidas,acrylic,Europe,shopee,winter,sell
