TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season
7304,female,4,11,8,1,7,1,2,0,2
7305,female,3,1,0,1,6,2,4,0,3
7306,female,0,2,3,0,3,2,6,4,3
7307,male,11,3,1,5,5,1,0,4,2
7308,male,5,7,8,7,2,7,2,4,2
7309,female,7,2,2,6,3,9,3,4,2
7310,male,0,5,6,3,7,3,4,3,1
7311,male,17,8,9,5,1,3,0,4,2
7312,male,6,11,0,6,6,0,1,1,3
7313,male,14,3,3,3,2,3,1,0,3
7314,female,17,10,2,5,7,5,3,3,1
7315,male,5,0,0,3,1,8,2,4,3
7316,male,19,7,4,3,2,1,5,0,2
7317,female,17,2,4,4,7,3,2,2,0
7318,male,15,5,2,6,0,1,6,3,3
7319,male,11,9,9,3,3,9,6,2,0
7320,female,17,6,5,0,2,3,5,0,1
7321,male,8,6,5,6,6,8,0,0,3
7322,female,16,10,0,6,1,9,2,2,3
7323,female,19,0,6,4,0,3,0,0,0
7324,female,1,8,6,2,6,7,3,3,1
7325,male,11,8,4,4,1,1,5,0,3
7326,male,19,2,6,4,4,8,2,4,1
7327,male,3,9,1,7,5,0,0,0,2
7328,female,9,8,8,4,4,3,2,3,1
7329,female,5,4,7,2,2,2,4,0,3
7330,male,9,11,8,1,2,7,6,4,3
7331,female,19,10,4,2,7,6,3,4,0
7332,female,4,7,8,1,4,7,5,2,0
7333,male,19,6,8,1,5,0,3,3,1
7334,male,16,4,5,3,2,4,5,3,3
7335,female,18,1,1,0,5,9,6,0,1
7336,male,16,1,2,7,6,5,1,0,3
7337,male,17,9,2,5,1,3,3,0,1
7338,male,3,7,4,5,4,0,2,4,1
7339,male,7,5,2,6,2,4,5,1,1
7340,male,15,7,8,4,5,6,1,4,3
7341,male,18,9,8,5,7,5,6,1,2
7342,male,4,6,4,5,6,3,1,1,2
7343,male,9,9,4,4,6,9,0,2,3
7344,male,19,7,1,1,4,1,3,2,3
7345,female,2,7,3,0,0,4,3,3,3
7346,male,2,9,2,5,0,9,6,4,2
7347,female,0,3,4,3,7,1,4,0,0
7348,male,8,7,0,7,2,9,0,4,2
7349,male,11,1,5,5,0,7,3,2,0
7350,female,7,9,0,7,1,9,2,3,3
7351,male,7,8,7,7,1,5,3,4,2
7352,female,8,5,6,7,2,1,4,4,2
7353,male,3,7,4,0,0,0,2,2,3
7354,female,6,11,3,0,6,9,0,4,2
7355,female,12,11,2,1,5,4,5,2,0
7356,female,3,9,5,7,6,7,0,0,3
7357,female,17,0,5,2,1,9,2,1,1
7358,female,2,11,5,5,3,1,2,3,3
7359,female,9,9,1,1,3,5,3,0,1
7360,female,10,5,5,2,7,6,4,2,2
7361,female,16,5,4,7,2,3,2,4,0
7362,male,12,1,1,6,5,1,3,1,0
7363,male,3,9,9,3,4,3,0,2,2
7364,female,1,0,8,3,3,1,0,4,3
7365,female,16,5,3,2,1,1,1,4,1
7366,female,0,9,0,7,5,0,2,3,2
7367,female,5,11,7,6,4,1,4,2,3
7368,male,12,3,4,3,0,0,0,0,3
7369,male,8,9,8,1,7,5,2,4,1
7370,female,19,8,7,7,2,3,4,2,3
7371,female,14,4,8,4,3,6,1,4,1
7372,female,11,10,3,2,1,8,2,2,2
7373,female,8,4,8,7,5,6,6,1,2
7374,male,7,2,3,2,0,3,4,1,2
7375,female,14,8,7,1,0,1,0,2,2
7376,male,19,7,5,4,0,4,1,4,0
7377,male,16,6,9,5,3,4,4,2,2
7378,male,2,6,8,7,4,9,1,4,0
7379,female,2,0,9,6,4,5,4,0,3
7380,female,13,0,3,4,5,0,3,0,0
7381,female,14,1,8,2,7,3,3,1,2
7382,female,17,0,6,2,2,3,1,0,3
7383,female,14,6,4,3,7,5,1,1,2
7384,female,3,2,8,7,7,9,2,0,0
7385,male,15,5,6,1,7,3,5,1,3
7386,male,5,2,5,4,3,8,5,4,3
7387,male,19,9,1,2,3,7,1,0,0
7388,female,17,0,7,7,3,7,0,1,2
7389,female,18,2,6,6,1,7,2,3,2
7390,female,8,0,4,4,6,2,6,1,3
7391,male,10,1,5,2,3,5,6,4,0
7392,female,4,2,7,5,2,3,1,4,0
7393,male,9,4,5,5,0,3,3,1,0
7394,female,5,11,1,4,6,5,4,3,1
7395,female,3,4,0,2,2,5,3,1,1
7396,male,1,10,8,0,6,8,0,3,1
7397,male,19,7,5,5,4,6,6,4,0
7398,male,12,4,3,3,5,7,5,3,3
7399,female,4,3,2,6,7,8,2,1,0
7400,male,11,9,1,5,7,0,2,2,3
7401,male,8,3,0,5,2,8,2,2,3
7402,female,17,2,6,2,0,2,2,0,2
7403,female,18,4,0,1,1,2,4,1,3
7404,female,0,9,2,4,1,1,1,2,1
7405,female,19,10,0,6,4,8,4,2,0
7406,male,2,3,2,1,1,7,6,1,3
7407,female,5,3,7,6,6,6,3,4,0
7408,male,17,3,2,4,2,3,5,4,0
7409,male,10,9,4,6,0,6,4,4,3
7410,male,12,10,8,1,4,4,2,0,1
7411,female,6,9,6,1,3,1,5,1,1
7412,female,5,5,6,7,2,7,1,1,0
7413,female,8,11,4,2,4,8,2,0,0
7414,female,4,3,9,2,2,1,1,1,3
7415,male,17,7,7,6,7,9,3,2,1
7416,female,14,7,2,3,7,8,6,1,2
7417,female,10,8,1,6,1,1,3,0,1
7418,female,9,10,8,0,4,9,5,2,2
7419,male,5,10,2,5,2,1,3,4,0
7420,female,14,6,9,2,3,3,2,3,1
7421,female,19,1,4,4,7,2,6,4,2
7422,female,1,6,6,7,1,9,1,0,3
7423,female,7,2,2,0,3,5,2,2,3
7424,female,18,8,1,6,0,3,0,3,1
7425,male,5,6,1,5,0,2,4,1,0
7426,male,0,1,5,7,7,2,6,3,0
7427,female,18,2,8,2,2,0,6,0,2
7428,male,7,3,1,7,4,9,2,2,0
7429,female,19,11,1,0,4,8,1,0,2
7430,female,16,4,8,3,7,3,6,4,1
7431,female,15,9,0,4,5,1,0,0,0
7432,female,14,1,7,4,0,3,1,4,2
7433,female,1,5,6,1,0,0,5,2,2
7434,male,12,9,8,4,2,0,3,3,0
7435,female,2,9,4,6,7,1,6,4,1
7436,female,0,2,0,6,1,0,3,1,3
7437,male,5,11,7,4,1,4,3,2,0
7438,male,4,11,0,1,7,4,0,0,0
7439,male,7,5,5,5,5,3,2,3,0
7440,male,3,7,6,1,6,7,1,2,2
7441,female,9,7,9,7,5,5,4,0,0
7442,male,3,5,4,7,7,6,1,1,2
7443,female,14,2,6,5,3,8,5,1,0
7444,female,14,8,9,3,4,8,3,0,2
7445,female,6,4,7,0,1,6,2,0,0
7446,male,8,5,2,6,1,6,3,1,2
7447,female,7,1,9,0,4,9,2,0,1
7448,male,10,7,6,2,5,3,3,4,2
7449,male,8,11,7,0,3,4,2,0,3
7450,male,4,9,6,0,5,8,2,2,2
7451,male,15,11,6,6,4,4,0,3,1
7452,male,17,4,0,1,4,5,3,0,1
7453,female,4,2,8,7,1,1,2,1,1
7454,male,8,1,5,6,7,6,4,1,1
7455,female,14,11,4,1,4,3,6,3,3
7456,female,6,11,5,7,5,2,6,1,3
7457,female,6,7,5,0,0,1,3,3,0
7458,female,16,9,5,5,4,8,3,3,2
7459,male,19,0,9,5,0,0,6,0,2
7460,female,5,11,2,1,1,6,1,0,2
7461,female,1,11,3,0,4,9,0,4,3
7462,female,18,2,2,2,6,4,2,2,3
7463,female,10,4,6,3,1,6,1,3,0
7464,female,6,8,3,7,6,5,0,1,2
7465,female,5,3,4,7,4,8,6,2,0
7466,male,14,6,9,2,7,1,3,0,1
7467,female,14,5,5,7,1,2,3,2,1
7468,male,5,1,4,4,6,5,3,1,0
7469,male,5,7,5,3,5,4,0,4,1
7470,male,16,0,6,0,4,7,0,2,0
7471,female,10,7,4,7,0,3,6,0,1
7472,male,6,10,3,2,5,5,5,0,0
7473,male,2,11,0,6,6,4,6,0,1
7474,female,12,7,6,5,5,3,6,4,3
7475,female,8,5,5,0,0,9,1,1,3
7476,male,2,9,4,3,6,8,3,0,0
7477,female,14,7,3,7,2,3,3,3,0
7478,male,7,11,5,2,7,1,6,2,0
7479,male,11,5,0,3,2,2,1,0,2
7480,female,7,0,4,5,3,0,5,3,0
7481,male,9,11,0,6,7,9,6,2,0
7482,female,0,10,6,4,2,1,0,4,3
7483,female,19,10,9,4,0,3,4,0,3
7484,female,9,0,5,3,2,3,6,1,2
7485,female,19,4,2,1,4,1,4,0,0
7486,female,16,4,2,4,5,8,5,0,0
7487,male,8,8,3,6,7,7,3,1,2
7488,male,2,7,4,7,2,6,0,2,3
7489,female,7,6,6,6,6,0,5,1,1
7490,female,2,4,1,1,4,5,2,4,3
7491,male,4,8,0,5,0,8,3,1,0
7492,male,0,4,0,2,0,0,1,0,2
7493,male,7,0,6,3,2,6,0,0,1
7494,female,5,1,6,1,2,4,6,4,0
7495,female,2,6,9,6,5,0,1,1,3
7496,female,12,4,5,4,2,1,4,1,3
7497,female,4,4,1,0,2,1,0,0,2
7498,male,2,6,0,0,7,8,4,0,1
7499,male,0,9,6,0,3,6,4,3,1
7500,male,6,6,9,0,6,0,2,3,2
7501,male,15,10,4,6,5,8,1,2,1
7502,male,10,10,6,0,2,4,6,0,0
7503,female,12,10,0,1,2,8,0,0,1
7504,female,10,2,1,5,5,7,5,3,1
7505,female,9,10,3,7,4,8,4,4,0
7506,male,18,0,2,5,0,0,0,1,3
7507,male,11,7,2,5,5,2,4,3,1
7508,male,0,5,2,7,2,4,6,0,0
7509,female,18,8,6,0,4,8,5,1,2
7510,male,12,11,0,2,2,4,0,1,0
7511,male,2,9,5,4,1,8,2,0,2
7512,male,9,11,2,6,2,8,3,1,2
7513,male,6,0,1,6,1,3,1,3,2
7514,male,4,10,6,5,7,4,5,4,2
7515,male,18,0,0,7,5,1,4,4,1
7516,male,4,9,7,6,2,1,0,2,2
7517,female,11,8,5,4,3,1,0,0,3
7518,male,2,6,9,5,6,7,4,2,1
7519,female,9,5,2,3,5,3,5,0,0
7520,female,7,0,4,4,1,7,6,1,1
7521,male,11,2,0,1,3,8,6,1,2
7522,female,9,1,1,2,2,2,4,1,0
7523,male,2,5,0,0,2,7,5,4,0
7524,female,12,8,4,0,0,5,6,0,3
7525,female,0,10,8,2,7,6,6,4,0
7526,male,15,2,7,6,0,0,1,2,0
7527,male,12,3,0,0,6,7,3,3,1
7528,male,14,2,7,7,7,9,6,3,1
7529,female,19,11,5,2,4,0,3,4,3
7530,male,17,9,4,3,7,6,3,0,2
7531,female,5,8,9,3,7,1,3,2,2
7532,female,8,9,1,3,3,4,5,2,2
7533,male,15,8,7,2,7,0,1,4,3
7534,male,10,5,0,1,4,6,6,1,1
7535,male,9,2,9,7,6,2,2,2,0
7536,female,7,9,4,0,7,5,3,0,0
7537,female,2,2,4,4,7,6,6,3,2
7538,male,2,5,3,7,0,6,4,4,1
7539,female,3,3,8,3,3,8,2,0,0
7540,female,0,1,7,1,2,0,3,4,1
7541,male,12,5,0,7,0,6,6,4,2
7542,male,2,9,3,1,6,6,2,3,0
7543,female,4,8,2,2,2,4,4,2,0
7544,male,7,8,2,1,5,1,5,1,0
7545,female,12,5,1,6,5,6,4,0,2
7546,female,9,10,1,5,5,3,6,2,2
7547,female,8,4,8,0,4,5,6,4,0
7548,male,0,4,0,0,0,5,0,0,3
7549,female,15,6,9,3,1,1,2,0,0
7550,male,7,2,5,4,7,6,4,3,3
7551,female,0,5,6,5,6,0,4,2,2
7552,female,17,7,3,7,2,2,5,0,1
7553,male,19,2,9,3,2,7,1,1,1
7554,female,15,8,9,5,4,5,2,0,2
7555,male,16,5,1,2,6,6,3,0,1
7556,male,16,2,0,4,0,9,1,3,1
7557,male,19,3,5,6,2,0,4,1,2
7558,male,10,5,4,7,6,9,0,0,2
7559,male,11,8,5,1,4,6,6,4,0
7560,female,0,2,7,5,5,0,1,3,1
7561,female,12,8,9,4,4,0,0,1,0
7562,female,1,7,6,2,7,7,4,2,3
7563,female,12,1,0,0,5,7,4,1,0
7564,female,17,7,3,7,2,9,6,1,0
7565,female,8,0,1,2,6,3,0,4,2
7566,male,3,11,0,1,7,2,6,2,3
7567,female,6,8,7,6,3,4,0,0,2
7568,male,3,7,3,1,2,1,0,0,2
7569,female,11,5,9,6,0,6,3,2,0
7570,female,13,1,0,1,0,7,6,4,1
7571,male,17,0,0,6,7,8,6,3,1
7572,female,18,9,4,1,3,3,5,1,3
7573,male,4,6,2,1,0,1,2,2,0
7574,female,14,6,4,4,5,6,5,1,1
7575,male,12,5,4,0,3,2,2,4,3
7576,male,14,9,8,6,6,2,3,0,2
7577,female,14,8,1,1,7,8,3,0,3
7578,female,3,5,0,5,4,0,2,3,1
7579,female,12,1,0,6,6,0,0,0,1
7580,female,6,9,4,6,1,4,1,1,3
7581,female,5,3,8,0,3,9,6,3,2
7582,female,3,3,8,2,3,4,4,3,0
7583,male,5,8,6,5,7,8,1,0,3
7584,male,1,9,5,1,4,5,4,0,3
7585,female,17,7,5,3,3,5,3,0,1
7586,female,13,4,1,3,0,4,0,4,3
7587,female,13,11,3,7,3,0,0,0,3
7588,female,11,11,3,4,2,6,6,1,1
7589,female,14,10,4,0,5,3,6,1,3
7590,male,9,6,4,4,2,0,5,2,2
7591,male,15,1,0,6,2,1,1,2,1
7592,male,6,2,9,7,2,9,6,0,2
7593,male,15,11,4,3,1,9,4,0,3
7594,female,13,10,0,2,3,9,5,1,1
7595,male,2,7,7,2,7,8,2,1,3
7596,female,4,1,9,3,6,4,5,4,1
7597,female,4,9,4,0,6,0,0,0,2
7598,female,5,0,7,0,5,8,3,3,2
7599,female,0,2,8,7,2,0,2,2,2
7600,female,6,11,9,1,2,0,4,1,3
7601,male,5,4,9,0,5,2,0,1,1
7602,female,16,9,8,5,2,5,6,1,1
7603,female,11,7,4,1,2,9,1,0,3
7604,male,17,3,4,4,1,5,6,1,0
7605,female,18,6,3,7,4,0,4,3,1
7606,female,4,7,1,5,0,7,3,0,3
7607,female,19,5,9,5,6,6,0,1,0
7608,male,15,7,1,5,2,3,3,0,2
7609,female,6,5,4,6,7,1,5,0,0
7610,female,8,7,6,1,7,6,0,4,2
7611,female,1,2,3,4,2,8,4,4,1
7612,female,0,4,6,2,5,5,5,0,1
7613,male,11,3,2,0,7,6,1,3,3
7614,male,15,6,6,2,1,2,5,4,0
7615,female,3,8,0,6,7,3,0,1,0
7616,male,9,9,7,3,7,4,3,0,1
7617,male,2,2,8,7,3,4,4,3,0
7618,female,12,11,1,1,3,8,0,4,0
7619,female,1,2,4,6,7,9,6,4,1
7620,female,9,5,5,4,6,1,4,4,2
7621,male,9,6,2,5,0,1,4,2,0
7622,male,4,10,5,7,0,4,5,2,0
7623,female,9,6,3,3,6,1,5,3,2
7624,male,13,1,2,4,7,2,4,1,2
7625,female,8,10,4,3,5,3,3,4,3
7626,male,5,2,3,3,5,7,6,4,1
7627,male,3,11,8,0,7,4,6,3,0
7628,female,15,1,9,7,0,3,1,2,2
7629,female,10,2,0,7,7,0,0,0,0
7630,male,0,2,1,7,3,1,0,3,0
7631,male,14,11,6,2,2,8,0,3,3
7632,male,2,10,3,1,4,0,5,0,2
7633,female,0,10,7,1,2,4,6,2,0
7634,female,0,3,2,0,5,6,1,0,0
7635,male,11,4,7,5,3,4,6,1,0
7636,female,2,8,4,7,1,5,0,2,1
7637,male,8,4,0,5,4,1,2,0,3
7638,female,4,2,8,2,1,6,0,3,0
7639,female,6,5,3,7,1,0,1,4,2
7640,female,12,9,1,6,1,7,0,0,3
7641,female,4,9,0,4,1,5,3,3,3
7642,male,8,8,9,3,3,2,2,3,2
7643,male,4,11,1,4,0,8,6,1,1
7644,male,6,5,6,2,4,2,0,4,0
7645,male,3,4,4,0,1,6,2,0,0
7646,male,18,8,2,5,1,3,5,4,2
7647,female,1,7,8,6,6,1,1,4,1
7648,female,13,2,7,5,4,1,5,3,0
7649,male,8,1,7,6,0,3,2,3,0
7650,male,14,0,1,6,3,3,6,2,3
7651,male,19,0,8,5,1,4,3,4,0
7652,male,12,2,5,7,1,7,0,3,3
7653,female,12,9,8,4,6,9,6,3,2
7654,male,12,8,9,0,7,5,0,1,1
7655,female,18,7,0,2,0,9,6,4,3
7656,male,0,3,1,3,7,8,5,4,2
7657,female,17,4,4,7,7,2,2,4,0
7658,female,9,3,6,4,3,0,5,2,1
7659,female,17,1,0,2,4,2,3,3,1
7660,male,11,3,5,2,5,6,3,2,3
7661,male,18,6,7,4,2,1,1,4,0
7662,female,7,7,2,5,5,7,5,4,0
7663,male,9,8,5,2,2,5,1,2,0
7664,male,14,7,3,0,6,0,0,3,2
7665,female,19,9,8,7,2,7,4,0,3
7666,female,4,8,8,5,0,0,2,1,1
7667,male,17,3,4,1,4,4,6,2,0
7668,female,3,2,0,3,7,4,2,1,3
7669,female,2,4,2,2,7,6,1,3,1
7670,male,18,8,8,6,2,7,2,3,1
7671,male,17,7,7,3,6,2,4,3,3
7672,female,8,9,0,3,1,6,0,3,1
7673,female,9,7,6,5,1,9,1,3,1
7674,female,8,4,3,2,5,5,3,2,1
7675,male,8,6,4,6,2,8,5,4,1
7676,female,5,8,2,2,6,1,4,2,1
7677,male,19,6,6,4,2,1,6,0,2
7678,female,11,1,9,6,4,0,2,0,3
7679,female,14,5,7,5,7,6,5,3,1
7680,male,3,1,4,2,5,4,3,3,1
7681,female,14,10,5,7,0,5,4,2,2
7682,male,6,4,5,2,0,9,0,4,1
7683,female,8,0,2,4,5,0,6,2,3
7684,male,10,8,4,5,5,9,6,0,3
7685,male,1,0,6,0,7,5,1,2,2
7686,female,13,0,1,6,2,8,2,1,3
7687,female,15,9,6,5,4,7,4,0,0
7688,female,7,1,1,7,7,3,4,4,3
7689,female,18,6,4,4,7,4,6,2,1
7690,female,13,4,9,2,5,7,3,2,2
7691,female,18,4,7,7,2,2,2,0,3
7692,male,11,0,1,4,5,9,2,2,2
7693,male,19,4,7,0,1,5,5,0,2
7694,female,15,4,5,4,7,6,4,3,3
7695,male,7,5,7,1,4,8,4,4,3
7696,female,19,1,9,3,0,4,5,4,2
7697,male,7,5,6,4,0,4,4,3,0
7698,female,16,6,9,1,1,7,2,1,0
7699,female,0,7,7,2,7,5,2,2,1
7700,male,4,2,4,6,4,2,1,4,1
7701,male,0,8,3,6,1,2,5,3,2
7702,female,16,8,1,4,5,6,5,1,0
7703,male,9,1,3,4,0,3,3,0,3
7704,female,14,5,9,3,0,9,6,3,3
7705,female,17,8,6,1,3,0,2,1,2
7706,female,17,1,6,7,4,6,5,0,1
7707,female,11,4,6,3,3,6,5,2,1
7708,female,13,9,1,3,6,3,5,0,0
7709,female,16,0,0,6,7,2,2,0,1
7710,male,5,3,5,2,4,4,4,0,1
7711,female,16,2,6,4,1,6,0,1,1
7712,male,8,6,0,7,1,1,4,0,2
7713,male,10,5,1,7,3,2,3,0,1
7714,female,17,7,9,3,3,2,0,0,2
7715,male,1,11,8,2,3,8,5,3,3
7716,male,12,8,7,3,0,7,2,2,2
7717,female,4,6,8,7,7,5,2,1,0
7718,female,11,5,7,3,5,1,0,4,3
7719,male,1,9,9,7,0,2,4,3,3
7720,female,15,0,9,6,3,9,0,4,1
7721,male,4,0,8,3,6,4,3,3,0
7722,male,3,10,1,5,3,8,6,3,0
7723,female,15,2,9,1,6,3,0,2,3
7724,female,12,9,5,6,1,5,0,4,3
7725,female,13,5,6,0,5,4,1,4,3
7726,male,5,4,0,7,3,2,6,4,0
7727,male,18,7,4,3,3,7,3,1,3
7728,male,1,11,5,0,6,5,4,4,1
7729,female,0,6,0,2,2,4,6,2,0
7730,male,4,5,5,1,1,9,3,0,2
7731,female,10,10,9,0,5,2,5,3,2
7732,male,1,10,5,6,7,1,2,2,2
7733,female,0,10,4,5,4,5,4,1,0
7734,female,4,0,4,0,6,1,4,3,1
7735,female,10,2,3,6,1,7,0,0,1
7736,male,12,7,8,0,3,6,4,4,3
7737,male,11,5,2,3,4,3,5,3,3
7738,female,15,4,8,0,5,9,0,4,3
7739,male,1,10,6,1,7,4,5,3,2
7740,male,10,4,1,3,3,3,1,3,2
7741,female,5,1,8,4,7,1,3,4,0
7742,female,5,3,7,6,4,0,1,0,1
7743,female,10,0,0,2,6,7,2,0,3
7744,male,4,0,4,6,6,7,3,4,2
7745,male,6,4,2,3,6,2,5,0,3
7746,male,16,6,1,0,2,7,6,3,3
7747,male,8,10,9,0,6,0,1,0,2
7748,female,18,3,9,5,4,3,0,0,3
7749,female,9,6,3,2,4,3,0,4,0
7750,male,16,1,0,3,5,9,1,0,0
7751,male,5,6,4,5,2,3,5,0,1
7752,male,7,5,0,4,2,7,2,3,2
7753,female,16,8,7,1,6,2,1,1,1
7754,female,11,9,0,5,4,9,5,3,1
7755,female,16,5,8,5,2,9,4,3,0
7756,male,15,2,5,3,1,7,6,1,2
7757,male,7,10,7,2,5,2,2,3,0
7758,female,16,2,8,6,2,4,2,2,3
7759,male,16,7,6,7,1,3,5,4,2
7760,male,10,1,1,0,2,8,5,4,1
7761,female,14,10,8,0,3,9,6,4,3
7762,female,16,11,6,0,2,4,1,4,2
7763,male,8,10,5,6,1,5,2,1,1
7764,female,11,5,0,2,3,2,5,0,3
7765,female,19,6,3,5,0,7,1,0,1
7766,female,3,9,0,5,3,7,0,3,3
7767,male,2,4,0,6,0,6,3,4,2
7768,female,6,0,6,3,1,9,1,3,3
7769,male,0,0,5,6,3,1,2,1,3
7770,male,15,10,7,7,0,4,3,2,2
7771,female,8,0,6,5,2,3,2,4,3
7772,female,18,10,5,5,2,4,0,0,2
7773,female,0,1,9,4,3,9,3,0,1
7774,female,19,5,4,2,2,6,0,2,3
7775,male,13,4,9,6,2,8,1,2,0
7776,male,15,1,5,3,4,6,3,2,2
7777,female,15,7,6,2,6,8,5,0,0
7778,female,5,6,6,4,6,4,1,2,1
7779,male,13,7,5,7,1,1,3,4,2
7780,male,0,9,5,5,7,8,2,4,3
7781,female,14,9,0,4,1,6,5,1,3
7782,female,1,2,6,5,6,0,6,1,0
7783,female,14,1,2,6,6,9,6,2,0
7784,female,12,7,5,0,7,4,2,3,2
7785,male,17,8,8,6,1,0,2,3,0
7786,female,11,3,0,4,2,8,2,0,1
7787,female,11,11,2,1,6,8,3,1,1
7788,female,16,2,5,7,5,9,3,1,3
7789,female,2,7,8,6,1,9,5,0,2
7790,male,5,10,0,4,7,1,1,1,2
7791,male,18,8,5,3,2,8,5,1,1
7792,male,13,6,9,2,3,0,6,1,2
7793,female,4,5,8,0,4,7,2,3,2
7794,female,12,11,0,1,7,1,2,2,2
7795,female,9,3,4,2,5,3,4,0,0
7796,female,16,9,1,1,3,3,2,4,3
7797,male,7,1,5,6,5,6,1,4,0
7798,female,14,5,0,7,7,8,2,4,0
7799,male,16,1,2,6,0,4,5,1,1
7800,male,9,4,5,1,5,8,4,3,2
7801,male,15,7,2,4,2,8,0,0,0
7802,female,9,5,6,7,6,8,0,3,3
7803,male,15,1,7,7,7,4,5,0,0
7804,male,0,9,2,2,2,8,2,1,3
7805,female,15,11,4,4,4,7,1,0,1
7806,male,6,0,6,1,5,6,2,0,0
7807,female,2,11,2,1,4,8,0,1,0
7808,female,6,6,2,6,7,7,6,3,0
7809,male,0,1,8,0,6,7,3,3,2
7810,male,12,10,0,0,4,3,5,0,2
7811,male,9,6,4,6,3,7,3,2,0
7812,male,5,10,3,0,1,4,2,4,0
7813,female,5,5,9,6,2,2,2,4,0
7814,male,12,11,2,4,4,5,3,4,0
7815,female,12,8,2,0,4,4,1,2,0
7816,female,17,1,2,3,0,8,4,4,0
7817,male,9,11,9,3,7,0,0,2,3
7818,male,14,0,1,7,5,7,2,2,1
7819,male,10,3,0,5,4,7,2,0,3
7820,male,9,10,6,4,0,8,3,3,2
7821,male,6,8,8,2,3,6,0,2,1
7822,male,11,5,1,6,5,5,4,0,3
7823,male,11,9,8,7,5,7,2,3,1
7824,male,7,1,8,6,5,1,4,0,0
7825,female,8,3,7,2,0,2,2,4,1
7826,male,9,8,7,0,3,4,0,3,1
7827,male,10,7,2,0,3,1,3,2,2
7828,female,0,6,9,3,7,1,0,4,1
7829,female,18,0,3,3,6,0,0,1,1
7830,male,7,11,5,2,4,9,2,3,0
7831,female,8,6,5,6,2,8,3,2,1
7832,male,11,3,9,4,6,7,5,3,0
7833,male,19,2,1,4,1,1,1,2,0
7834,male,5,10,3,6,6,9,6,3,1
7835,male,8,9,2,3,0,8,2,2,1
7836,female,13,6,6,3,4,1,5,4,3
7837,female,0,5,6,4,6,8,0,4,1
7838,female,11,5,2,4,1,3,5,0,3
7839,female,11,11,5,2,5,7,3,3,1
7840,male,3,11,2,3,2,4,2,1,3
7841,female,9,7,8,0,3,2,1,4,2
7842,female,7,5,4,4,3,3,5,0,2
7843,female,11,9,8,7,6,4,4,2,2
7844,male,18,3,3,2,2,5,2,0,3
7845,female,0,2,8,7,5,9,2,1,3
7846,female,0,9,6,7,2,8,1,0,1
7847,female,0,6,6,6,5,4,3,1,2
7848,male,14,7,0,3,3,9,2,3,2
7849,male,10,11,8,0,1,5,6,0,3
7850,male,14,4,7,5,6,3,2,3,1
7851,female,17,4,3,2,0,9,0,2,3
7852,female,16,4,4,7,2,7,4,3,3
7853,female,0,6,0,3,7,6,1,0,2
7854,male,12,11,0,4,4,7,3,3,0
7855,female,12,6,5,7,7,0,3,0,1
7856,female,1,3,2,3,3,1,6,1,0
7857,male,0,4,9,0,3,3,6,4,1
7858,male,3,3,6,3,5,6,5,1,0
7859,female,11,7,8,5,5,6,6,4,2
7860,female,2,2,1,1,6,2,5,3,3
7861,female,18,8,5,6,2,2,6,1,3
7862,female,12,9,4,6,7,1,6,1,1
7863,male,14,5,6,3,7,6,5,1,2
7864,female,19,4,3,6,7,2,5,2,1
7865,female,11,7,0,1,6,9,4,3,3
7866,male,11,2,4,6,3,5,0,1,1
7867,male,17,2,6,6,7,2,2,2,1
7868,male,10,5,9,3,2,0,1,2,0
7869,female,19,1,7,3,2,3,2,4,2
7870,female,13,3,8,2,5,0,1,4,3
7871,female,9,6,7,0,0,7,3,2,2
7872,male,14,11,2,1,2,3,3,3,3
7873,female,17,9,7,4,5,0,0,1,3
7874,female,11,9,4,5,1,1,0,1,1
7875,female,15,10,5,5,3,5,2,4,0
7876,male,0,5,4,5,0,1,5,4,2
7877,male,12,8,5,7,6,2,2,2,0
7878,male,11,4,8,2,0,9,3,1,0
7879,female,6,9,7,7,3,1,3,4,0
7880,female,5,3,5,5,0,9,5,4,0
7881,male,9,2,9,2,0,0,1,1,1
7882,male,12,9,2,1,5,7,2,2,1
7883,female,7,11,1,3,2,2,2,3,0
7884,female,19,6,0,5,6,9,4,4,0
7885,male,15,10,1,5,5,5,1,2,1
7886,male,2,7,4,2,5,6,0,0,0
7887,male,15,2,7,2,1,8,0,3,0
7888,male,1,6,0,5,1,5,3,0,2
7889,male,9,3,7,1,0,7,4,3,2
7890,male,4,3,6,6,1,0,5,1,2
7891,female,13,10,5,6,4,0,6,3,0
7892,male,10,1,0,5,4,7,5,3,0
7893,female,11,5,9,3,4,3,5,2,1
7894,female,13,2,0,2,2,6,5,2,1
7895,male,15,6,1,5,5,9,4,4,3
7896,male,14,3,1,0,5,1,2,0,0
7897,female,13,8,0,1,5,7,1,4,1
7898,male,18,0,6,1,3,8,0,3,0
7899,female,2,8,2,6,4,4,6,1,2
7900,male,9,2,0,7,0,0,5,1,3
7901,male,18,0,7,6,2,9,2,2,3
7902,male,0,10,6,6,4,3,6,0,0
7903,male,12,11,9,1,4,3,3,4,2
7904,female,10,5,0,3,1,0,1,3,0
7905,male,14,3,1,1,0,4,5,1,3
7906,female,12,7,5,1,5,3,0,4,3
7907,female,0,5,3,1,4,3,2,2,0
7908,female,12,2,9,0,5,8,1,2,1
7909,female,7,3,8,5,5,1,6,3,2
