TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season,s/n
78476,1,11,6,3,7,6,8,3,0,0,1
78477,0,4,8,1,4,6,1,0,3,0,0
78478,1,6,8,2,2,1,1,2,1,1,0
78479,0,12,10,9,2,1,8,0,2,3,1
78480,0,6,9,3,7,4,4,3,0,0,0
78481,1,1,4,0,5,6,5,1,0,3,1
78482,1,0,7,0,4,6,8,0,4,0,1
78483,1,6,3,5,1,5,2,4,4,3,0
78484,0,13,6,9,2,5,5,4,4,2,1
78485,0,16,7,1,7,4,0,4,3,2,0
78486,1,0,10,4,5,0,2,2,3,3,1
78487,0,18,9,5,5,2,6,6,4,3,0
78488,1,9,2,1,1,2,0,0,1,3,0
78489,1,19,8,9,0,4,5,6,1,2,1
78490,1,18,9,8,3,2,5,4,0,2,1
78491,1,3,2,7,2,7,1,4,4,1,0
78492,1,19,3,6,5,1,2,1,1,3,0
78493,1,16,1,3,2,1,6,4,1,3,0
78494,1,10,8,0,3,7,7,0,1,3,0
78495,0,13,3,0,2,5,1,1,1,0,1
78496,1,5,4,0,0,4,0,4,0,3,1
78497,1,2,0,6,3,4,1,4,1,0,0
78498,0,10,8,7,3,2,9,0,3,1,0
78499,1,11,2,6,0,6,1,5,2,0,1
78500,1,2,11,1,7,1,2,6,1,1,1
78501,0,9,7,5,5,0,0,5,0,2,1
78502,1,15,5,4,6,6,9,0,1,0,1
78503,1,3,8,1,5,4,4,0,2,1,0
78504,0,18,0,8,6,2,8,0,1,0,0
78505,0,4,6,4,5,4,9,5,0,3,1
78506,1,7,10,6,7,5,5,4,3,1,0
78507,0,19,0,3,1,3,2,3,1,3,0
78508,0,17,2,4,0,0,2,2,1,2,0
78509,1,15,6,3,3,2,8,6,2,2,1
78510,0,0,9,8,0,5,9,0,4,3,1
78511,0,8,1,9,3,5,4,2,1,1,1
78512,0,19,1,1,7,4,5,2,4,0,1
78513,1,12,0,3,6,1,0,1,2,1,0
78514,0,0,10,0,7,4,4,4,3,0,1
78515,0,10,10,1,2,5,2,4,1,1,1
78516,1,14,2,0,3,5,1,6,2,1,1
78517,1,19,11,8,2,0,4,4,0,2,1
78518,1,12,6,9,1,0,2,6,0,2,1
78519,0,8,1,7,1,6,8,2,4,2,1
78520,1,11,8,0,6,5,1,1,1,3,0
78521,0,4,11,9,4,5,1,0,2,2,0
78522,0,9,9,4,3,1,1,6,3,3,0
78523,1,17,2,5,5,0,5,0,0,0,0
78524,1,8,7,1,6,4,3,5,0,1,0
78525,0,12,6,3,2,3,5,4,0,0,1
78526,1,14,3,1,1,7,0,4,2,2,0
78527,1,2,2,8,0,5,7,0,1,3,1
78528,1,12,3,6,6,0,0,1,2,3,0
78529,1,5,5,3,1,1,9,5,4,1,1
78530,1,0,3,9,3,4,6,6,4,2,1
78531,1,6,10,9,3,3,9,2,4,0,0
78532,0,18,2,5,3,3,4,5,3,3,1
78533,1,9,6,6,4,3,9,5,1,0,0
78534,0,4,5,3,5,2,0,0,0,2,0
78535,1,4,7,2,1,7,1,3,4,0,0
78536,1,11,7,7,1,3,8,2,4,2,0
78537,0,13,10,2,0,3,6,5,0,3,1
78538,1,11,11,4,1,6,2,6,0,1,1
78539,0,0,4,5,7,5,3,5,2,2,1
78540,0,5,2,9,7,2,7,0,4,0,1
78541,0,15,5,4,2,0,7,6,0,0,1
78542,0,16,10,8,4,1,2,2,4,2,0
78543,1,14,8,5,2,0,4,6,2,2,1
78544,0,17,3,9,4,2,0,1,1,3,0
78545,1,15,3,9,5,6,2,0,3,2,1
78546,0,13,2,7,4,5,4,2,4,1,0
78547,0,13,1,4,1,4,6,3,2,0,1
78548,0,11,3,0,0,1,4,4,0,1,0
78549,1,7,3,0,1,6,7,6,4,3,1
78550,0,5,5,3,2,2,8,2,2,3,1
78551,1,15,3,7,3,0,6,6,2,2,1
78552,1,14,0,3,5,6,0,4,2,1,1
78553,0,16,0,3,2,5,1,1,2,0,1
78554,0,1,11,5,4,4,1,4,3,3,1
78555,0,5,5,2,7,1,1,4,2,0,0
78556,0,17,10,7,2,3,0,3,3,2,1
78557,1,1,3,1,6,5,7,5,0,0,1
78558,1,16,10,2,0,3,9,0,4,3,1
78559,0,15,4,8,0,5,8,1,4,1,0
78560,1,18,6,5,7,6,3,0,1,2,1
78561,1,18,8,6,7,3,8,1,2,3,0
78562,0,7,6,4,3,2,0,3,4,2,0
78563,1,12,6,4,6,5,5,5,0,3,0
78564,0,11,2,7,5,2,5,6,4,0,0
78565,0,17,7,2,7,5,6,1,4,3,0
78566,1,19,1,7,5,6,1,2,2,0,1
78567,1,14,9,9,0,6,0,3,4,2,1
78568,1,12,0,9,7,6,1,2,2,3,1
78569,0,4,11,0,7,3,1,5,1,2,1
78570,0,19,7,3,5,2,1,6,3,1,0
78571,1,17,9,2,5,3,0,1,2,0,0
78572,0,19,1,5,4,2,0,4,0,0,1
78573,0,0,5,6,0,3,2,6,4,3,1
78574,1,6,1,9,4,6,7,1,0,2,1
78575,0,3,2,3,0,4,4,5,2,1,1
78576,0,11,11,5,2,3,7,4,3,0,1
78577,0,17,1,9,4,0,2,1,0,2,1
78578,1,11,5,3,1,4,3,6,0,0,1
78579,0,16,3,4,0,6,0,3,4,1,0
78580,0,5,9,9,7,5,2,2,2,1,0
78581,0,11,9,3,7,6,9,4,4,3,0
78582,1,4,9,3,5,4,6,5,0,3,0
78583,0,11,2,3,6,0,6,2,0,3,0
78584,1,11,2,4,5,2,6,3,2,2,0
78585,0,16,10,1,1,0,5,0,2,2,0
78586,1,19,9,2,4,0,6,3,1,0,0
78587,1,13,7,3,2,4,4,4,1,3,0
78588,1,12,4,6,5,5,1,6,0,3,1
78589,0,7,3,0,2,7,7,2,3,0,1
78590,1,19,10,8,5,4,4,0,3,3,1
78591,1,5,8,7,4,5,0,0,2,3,0
78592,0,1,7,0,7,1,5,5,3,0,1
78593,0,14,4,1,6,1,3,4,3,3,0
78594,0,2,4,3,7,6,9,3,2,2,1
78595,1,16,5,4,5,1,4,3,1,0,1
78596,1,2,8,0,7,2,6,6,2,0,1
78597,0,10,6,5,5,6,4,0,0,1,0
78598,0,12,6,6,3,0,0,1,1,3,0
78599,1,12,4,7,6,2,7,1,3,3,0
78600,0,6,11,2,0,6,8,1,4,2,0
78601,1,7,4,0,2,6,6,4,4,0,1
78602,0,14,2,9,2,3,7,0,2,2,1
78603,1,7,4,1,1,3,3,2,3,2,0
78604,0,15,6,5,5,0,7,6,1,2,1
78605,1,14,3,9,2,0,9,0,3,3,0
78606,1,11,6,5,1,4,9,2,0,2,0
78607,1,11,11,1,7,5,4,4,2,2,1
78608,1,6,5,8,1,1,1,1,2,0,1
78609,0,14,5,4,0,7,9,3,3,3,1
78610,1,11,8,9,3,0,2,5,2,2,0
78611,0,17,1,8,1,2,3,5,0,3,1
78612,0,10,9,1,1,1,4,4,3,0,0
78613,1,7,3,5,0,4,9,1,0,2,1
78614,0,1,6,4,6,0,7,2,0,3,1
78615,1,11,4,7,5,3,6,2,0,3,0
78616,0,3,11,7,1,6,2,1,0,3,0
78617,0,4,9,3,3,7,9,5,3,3,1
78618,0,18,4,3,2,2,5,5,3,3,1
78619,0,3,6,6,4,5,9,3,1,3,0
78620,0,0,0,8,7,5,3,5,1,2,1
78621,1,2,6,3,3,5,2,3,2,1,0
78622,0,11,6,7,0,4,3,4,0,1,0
78623,0,1,1,8,5,2,1,1,4,0,1
78624,1,7,6,2,0,4,3,3,4,2,1
78625,0,9,9,8,3,0,0,6,1,1,0
78626,1,4,3,4,1,6,3,2,4,3,1
78627,1,3,7,0,3,6,5,2,0,1,1
78628,0,16,0,8,0,7,8,1,2,3,1
78629,0,3,6,8,3,0,4,4,3,3,0
78630,1,4,5,7,5,5,6,2,4,1,1
78631,0,6,11,4,3,6,0,3,4,0,0
78632,1,16,9,7,5,2,7,5,4,3,0
78633,1,10,9,3,2,1,2,4,4,3,0
78634,1,15,6,5,0,1,7,1,3,3,1
78635,0,17,11,6,6,7,7,3,3,2,1
78636,0,5,8,9,0,6,8,0,0,2,0
78637,0,10,3,4,3,7,3,2,4,0,1
78638,0,5,10,4,0,6,0,5,0,1,1
78639,1,19,2,9,1,3,5,2,4,2,0
78640,1,9,2,1,1,2,5,3,1,2,0
78641,1,12,1,1,4,1,9,5,0,2,0
78642,1,17,9,3,1,3,4,5,0,0,0
78643,1,16,1,7,6,5,7,2,4,2,0
78644,1,0,5,3,1,6,4,1,4,0,1
78645,1,15,10,3,5,5,2,6,3,1,1
78646,0,6,4,6,4,4,3,3,3,3,0
78647,0,5,2,6,2,7,9,2,3,1,1
78648,1,15,10,5,7,2,7,6,2,2,1
78649,0,1,8,4,1,5,3,6,0,0,1
78650,1,18,0,3,7,6,9,1,3,0,1
78651,0,16,5,6,7,1,1,4,3,2,0
78652,0,9,11,8,5,1,8,3,2,0,0
78653,0,2,3,3,0,3,1,0,4,1,1
78654,0,2,8,4,4,4,1,3,3,1,1
78655,0,5,9,8,7,4,2,0,1,1,0
78656,0,7,6,9,7,3,3,6,4,1,0
78657,1,7,2,9,1,1,4,3,2,1,0
78658,0,13,6,7,5,1,8,2,3,2,0
78659,0,14,6,7,7,5,3,5,4,0,1
78660,0,8,10,4,0,5,0,3,1,1,0
78661,1,10,10,6,1,0,0,0,3,1,0
78662,1,12,2,3,6,7,1,1,0,3,0
78663,1,0,11,2,3,5,1,0,3,2,1
78664,0,10,7,3,7,6,4,4,3,0,0
78665,1,11,5,4,3,1,3,5,2,3,1
78666,1,14,3,6,7,5,6,1,4,2,0
78667,1,14,5,3,5,7,6,2,4,0,1
78668,1,18,10,8,1,4,5,0,2,2,1
78669,1,13,3,2,4,3,9,3,4,3,0
78670,0,13,6,0,4,4,6,3,3,1,0
78671,1,3,6,5,0,3,5,5,3,3,1
78672,0,14,10,8,4,3,0,4,0,1,0
78673,0,4,4,3,6,5,9,2,3,0,0
78674,1,12,2,4,7,0,7,5,3,1,0
78675,0,18,4,3,6,7,7,1,3,0,1
78676,1,1,7,7,6,4,7,4,4,3,1
78677,1,12,7,6,3,2,8,5,2,1,0
78678,0,4,0,8,0,3,7,4,0,0,1
78679,1,17,7,6,4,0,2,3,4,3,0
78680,0,14,10,7,7,6,1,3,4,1,0
78681,0,18,9,2,1,1,6,2,2,0,0
78682,1,13,10,6,2,3,3,1,2,3,0
78683,0,16,7,6,3,5,7,4,3,0,1
78684,1,19,6,0,2,0,5,2,3,3,0
78685,0,1,5,1,6,1,8,1,2,0,1
78686,1,0,10,2,3,7,2,3,3,2,1
78687,0,6,7,7,2,5,2,1,3,1,1
78688,1,4,11,2,6,7,7,3,0,1,1
78689,1,19,7,3,1,0,1,4,0,1,0
78690,1,8,10,1,3,7,9,3,4,2,0
78691,1,6,1,4,0,5,5,6,0,1,1
78692,0,10,1,5,0,2,1,3,2,3,1
78693,1,11,1,9,7,3,7,2,1,1,0
78694,0,11,11,9,4,2,6,1,2,3,0
78695,0,15,2,5,7,1,9,4,1,3,0
78696,0,10,7,6,3,0,9,0,2,1,0
78697,1,17,9,4,3,3,8,5,4,2,0
78698,1,15,5,2,0,0,0,2,0,1,1
78699,0,1,9,0,4,3,6,1,2,0,1
78700,1,6,4,2,1,6,0,6,2,3,1
78701,1,18,6,7,5,0,6,0,4,1,0
78702,1,13,6,1,5,0,7,3,1,1,0
78703,0,2,7,6,5,4,2,0,0,1,1
78704,0,3,2,6,7,7,1,3,1,0,1
78705,0,15,10,8,5,4,8,0,4,3,0
78706,0,6,8,8,0,6,3,2,4,3,0
78707,0,4,7,8,4,1,1,5,4,3,1
78708,1,15,8,5,3,6,2,4,4,1,1
78709,1,14,10,3,6,5,3,1,1,2,0
78710,0,11,7,2,3,1,5,2,1,2,0
78711,0,12,6,6,4,7,7,2,4,3,1
78712,1,7,10,9,2,3,7,1,4,1,0
78713,0,1,8,2,5,6,0,3,3,2,1
78714,0,18,2,5,2,5,0,0,3,3,1
78715,0,13,9,2,3,2,3,2,3,2,0
78716,0,7,11,7,6,3,5,3,4,3,0
78717,0,2,0,9,1,3,6,5,1,0,1
78718,1,10,0,4,1,7,1,6,1,0,1
78719,0,11,7,1,3,0,0,4,2,0,0
78720,0,15,9,7,4,5,0,2,1,2,0
78721,1,11,7,8,3,0,1,2,3,3,1
78722,1,1,2,3,4,7,3,2,1,0,1
78723,1,2,2,6,5,1,4,1,4,0,0
78724,0,12,2,2,1,6,9,3,4,3,0
78725,0,12,3,6,4,5,4,4,4,2,0
78726,0,8,4,3,0,7,8,2,0,2,1
78727,0,12,8,8,6,6,4,5,4,3,1
78728,1,12,10,2,4,1,2,3,1,2,0
78729,1,6,9,9,0,6,1,0,0,2,1
78730,1,18,11,5,5,5,2,2,3,3,1
78731,1,16,11,8,0,6,5,1,3,0,1
78732,0,11,10,5,0,6,3,1,2,2,0
78733,0,3,7,5,7,5,2,0,3,2,0
78734,0,19,4,3,5,5,0,2,4,1,0
78735,1,16,6,2,0,6,6,4,2,3,1
78736,1,9,0,0,1,2,1,1,4,3,0
78737,0,6,5,4,1,0,6,2,4,3,0
78738,1,12,9,9,5,1,8,0,1,3,0
78739,1,9,7,0,2,2,5,5,2,1,0
78740,0,16,2,6,1,3,9,4,0,3,0
78741,0,19,11,2,4,4,7,1,1,0,1
78742,1,0,3,1,7,0,1,4,2,0,1
78743,1,3,6,9,6,7,7,3,3,3,0
78744,0,0,6,9,0,2,9,1,1,2,1
78745,0,18,3,7,3,7,6,2,3,2,1
78746,0,19,1,8,1,3,7,5,4,2,1
78747,1,19,8,9,2,4,8,1,0,3,0
78748,1,8,8,5,3,6,9,1,1,1,1
78749,1,0,9,4,3,4,9,2,2,2,1
78750,1,0,0,0,5,5,6,6,2,3,1
78751,1,8,10,7,0,6,9,6,4,3,1
78752,1,0,5,0,4,7,1,6,0,3,1
78753,0,0,2,6,7,1,7,0,4,2,1
78754,0,11,8,4,7,5,4,2,4,3,0
78755,1,1,4,4,3,5,8,4,0,1,1
78756,0,7,1,4,7,4,4,5,3,0,1
78757,0,8,1,3,0,5,0,1,3,2,1
78758,0,1,0,1,2,4,8,1,0,2,1
78759,1,8,3,7,7,6,1,0,2,3,1
78760,0,18,9,9,0,1,2,6,4,2,0
78761,0,1,5,6,2,3,0,5,4,1,1
78762,0,11,8,5,3,5,7,0,3,2,1
78763,0,3,10,4,7,4,9,1,0,0,0
78764,1,8,4,8,1,3,1,5,2,3,1
78765,0,17,10,7,2,7,0,6,4,1,1
78766,1,6,4,4,6,2,1,0,0,1,0
78767,1,16,6,4,3,1,6,5,1,2,0
78768,0,14,2,8,5,1,3,3,1,0,0
78769,1,5,0,4,4,4,1,1,2,2,0
78770,0,15,5,2,4,2,4,0,1,0,0
78771,1,9,6,0,5,7,8,3,4,3,0
78772,0,3,7,3,7,2,8,0,1,0,0
78773,0,13,6,7,7,7,9,1,1,0,1
78774,0,17,2,3,3,6,7,6,4,3,1
78775,0,9,6,2,7,5,8,2,3,1,0
78776,0,3,0,0,4,1,2,6,1,2,0
78777,0,15,0,3,1,1,5,2,1,1,0
78778,0,19,8,1,1,2,6,0,4,2,0
78779,1,15,10,2,3,6,9,4,0,3,1
78780,0,5,6,5,4,1,2,3,0,0,0
78781,0,14,0,6,0,3,6,2,1,0,0
78782,0,9,9,2,4,4,7,2,2,1,1
78783,1,14,11,4,6,6,0,6,0,3,1
78784,0,9,5,6,1,1,8,2,3,0,0
78785,1,6,3,8,2,4,9,0,4,1,1
78786,1,4,6,8,7,6,8,0,0,3,1
78787,0,13,5,6,4,7,6,5,3,0,1
78788,0,17,6,8,5,3,6,1,0,0,0
78789,1,2,8,0,5,3,4,3,0,2,0
78790,0,7,4,3,2,3,5,6,1,1,1
78791,1,7,3,7,3,5,0,6,2,1,1
78792,0,7,1,6,2,1,9,5,1,3,1
78793,1,15,0,6,2,2,6,6,1,1,1
78794,1,19,3,3,7,0,5,2,2,1,0
78795,0,4,1,3,5,0,6,0,1,0,1
78796,1,3,0,5,2,7,0,3,0,0,0
78797,1,13,1,1,7,2,6,5,4,3,0
78798,1,2,5,6,6,4,3,0,0,0,1
78799,0,14,1,8,5,1,9,5,4,1,1
78800,0,10,1,1,3,7,7,3,1,1,1
78801,0,12,3,1,6,1,9,5,3,3,1
78802,1,4,3,2,5,7,0,4,4,3,0
78803,1,5,7,9,4,3,0,2,3,2,0
78804,1,13,1,4,6,4,4,2,2,1,0
78805,1,5,1,6,2,1,5,4,3,3,0
78806,1,4,9,8,7,1,4,3,2,3,1
78807,1,15,8,7,0,1,4,3,1,0,1
78808,1,2,3,8,2,1,6,2,3,0,1
78809,0,8,8,5,4,6,8,3,3,3,0
78810,1,10,4,8,4,3,5,4,4,3,1
78811,0,14,5,8,5,0,6,2,1,2,0
78812,0,17,9,6,6,2,2,1,0,0,0
78813,0,5,0,6,6,6,9,1,3,1,0
78814,0,9,3,3,4,1,1,4,2,0,0
78815,0,18,9,4,2,2,8,3,2,0,1
78816,1,5,10,7,4,3,7,4,1,3,0
78817,1,8,6,9,0,7,0,5,0,0,1
78818,0,18,8,3,2,2,6,6,4,2,1
78819,0,16,9,2,2,5,1,1,1,0,1
78820,0,13,0,2,0,0,7,4,0,2,1
78821,0,18,8,1,2,4,2,3,1,0,1
78822,0,19,9,4,4,5,4,2,4,0,0
78823,0,19,7,7,5,0,3,5,3,1,1
78824,0,3,11,6,6,6,2,0,2,3,0
78825,1,15,10,4,4,7,8,0,3,0,0
78826,1,0,10,4,3,4,2,3,2,0,1
78827,0,7,9,5,7,7,0,0,4,0,1
78828,1,5,0,6,0,5,4,2,2,1,1
78829,1,12,2,8,1,7,4,2,2,0,1
78830,1,0,7,9,7,0,4,0,4,0,1
78831,1,1,0,4,1,6,0,4,2,1,1
78832,1,8,4,1,0,0,6,4,2,3,1
78833,1,9,0,5,3,2,8,1,3,1,0
78834,0,1,10,7,4,0,4,3,1,0,1
78835,0,16,7,6,7,4,4,3,1,0,0
78836,1,6,1,2,3,7,8,5,1,2,0
78837,1,12,2,1,7,1,4,4,3,2,0
78838,1,12,10,4,1,4,0,6,2,2,1
78839,1,9,1,2,7,3,0,5,3,1,0
78840,0,7,9,8,1,5,1,4,4,3,0
78841,0,9,2,1,6,4,2,1,2,1,0
78842,1,15,6,9,3,7,3,4,1,0,0
78843,0,0,2,7,1,4,4,2,2,0,1
78844,1,4,5,0,1,5,2,1,2,2,1
78845,1,13,3,1,5,7,4,2,3,1,0
78846,1,13,0,5,4,2,5,0,0,0,0
78847,0,9,0,2,6,0,4,4,1,1,0
78848,1,13,8,0,1,3,5,6,0,0,1
78849,1,16,1,9,6,2,4,5,1,0,0
78850,1,3,1,4,2,4,4,1,3,0,0
78851,0,3,5,2,3,2,6,5,3,2,1
78852,0,12,6,1,2,2,1,6,1,1,1
78853,1,8,11,5,4,3,3,3,3,1,1
78854,0,19,1,0,5,1,4,2,4,0,1
78855,1,10,5,3,3,4,7,6,0,2,1
78856,1,18,8,8,6,0,8,3,1,3,1
78857,0,12,8,7,0,3,8,5,4,3,1
78858,0,14,4,2,0,7,9,3,0,3,1
78859,0,1,9,8,2,5,4,0,2,0,1
78860,0,9,10,1,7,4,1,1,0,3,0
78861,1,3,0,2,0,4,8,5,4,3,1
78862,0,10,10,3,0,7,0,4,3,0,1
78863,0,6,6,4,5,1,2,3,2,1,0
78864,1,19,3,5,3,0,8,1,2,1,0
78865,1,13,7,0,4,5,6,5,3,1,0
78866,1,10,4,3,5,6,4,3,3,3,1
78867,1,6,4,4,4,7,6,3,2,1,0
78868,0,8,0,0,4,5,3,5,1,3,1
78869,1,3,9,8,7,0,1,0,1,1,1
78870,0,10,0,6,4,2,1,4,3,2,0
78871,1,16,2,2,1,3,2,0,1,1,0
78872,1,6,5,7,2,2,0,4,1,1,1
78873,0,16,2,0,2,3,3,1,1,0,1
78874,0,7,4,8,7,4,3,2,2,3,0
78875,0,13,3,5,6,2,9,3,2,1,0
78876,0,17,4,0,2,0,2,6,0,1,1
78877,1,10,9,2,3,6,0,0,3,1,1
78878,1,17,9,4,5,4,4,6,0,2,1
78879,1,15,3,0,2,6,2,2,4,3,1
78880,0,9,11,5,5,0,1,3,1,0,0
78881,1,4,6,8,7,5,7,3,2,2,1
78882,1,0,3,9,2,1,4,0,0,2,1
78883,1,4,5,2,6,0,6,2,2,1,1
78884,0,18,4,0,5,5,6,0,4,0,0
78885,0,19,9,7,7,2,2,0,1,3,0
78886,1,0,9,3,5,6,2,6,0,0,1
78887,0,3,4,7,2,6,4,1,3,0,1
78888,0,8,5,4,1,5,9,2,3,2,0
78889,1,7,6,4,3,4,4,1,0,0,0
78890,1,0,10,7,1,7,4,4,2,1,1
78891,1,7,7,6,1,4,0,6,2,1,1
78892,0,17,4,9,1,2,1,3,4,2,0
78893,1,13,9,7,0,1,9,4,3,0,1
78894,0,9,7,4,1,5,7,6,0,1,1
78895,0,18,10,3,3,2,8,3,3,0,0
78896,0,2,11,7,0,3,8,0,2,0,1
78897,0,4,10,8,3,0,0,0,3,3,0
78898,0,2,5,8,6,4,0,4,1,1,1
78899,1,8,3,4,6,4,2,2,3,1,0
78900,0,19,6,3,7,5,4,4,0,2,0
78901,0,12,7,4,6,6,0,3,3,2,0
78902,1,14,11,8,3,4,0,1,3,3,1
78903,1,17,6,6,6,7,0,0,3,0,0
78904,1,4,3,3,1,2,9,4,3,1,0
78905,0,4,2,8,5,4,0,0,4,1,0
78906,0,13,3,0,3,2,2,2,4,3,0
78907,0,7,6,0,0,2,0,4,3,0,0
78908,0,16,6,0,3,1,5,5,2,1,1
78909,0,7,2,8,6,2,2,2,0,1,0
78910,0,3,4,8,5,7,6,1,0,3,1
78911,1,12,5,4,6,6,4,5,1,3,1
78912,1,2,3,7,1,5,2,1,3,0,0
78913,1,8,3,6,4,2,4,6,1,1,1
78914,0,0,9,2,2,0,6,4,4,1,1
78915,1,1,9,2,6,1,1,6,2,2,1
78916,1,0,10,7,5,5,2,3,1,0,1
78917,1,10,9,2,2,3,3,5,4,1,0
78918,0,12,0,9,4,0,7,2,2,0,1
78919,0,0,7,2,0,4,1,6,2,2,1
78920,1,18,11,1,2,0,7,3,1,0,1
78921,0,6,7,1,6,7,0,6,2,2,1
78922,1,3,1,9,6,3,3,1,1,1,0
78923,1,17,0,0,3,0,5,6,4,0,1
78924,1,13,0,0,7,5,2,3,0,3,0
78925,0,0,6,2,5,5,8,5,0,2,1
78926,1,0,4,3,2,3,2,4,2,0,1
78927,0,11,6,8,1,6,6,0,3,0,0
78928,0,6,8,6,7,5,2,5,1,2,1
78929,0,10,10,7,7,5,7,3,1,2,1
78930,0,0,2,1,6,1,2,5,4,0,1
78931,0,12,8,6,2,6,6,5,1,0,1
78932,1,9,0,0,4,6,4,5,0,2,1
78933,1,9,10,7,2,4,1,3,1,3,0
78934,0,8,1,8,4,7,7,4,2,2,1
78935,0,5,2,3,1,3,9,1,1,2,0
78936,0,15,8,7,3,2,7,3,2,0,1
78937,1,7,11,1,7,7,6,2,2,1,1
78938,1,18,2,0,0,5,2,1,0,2,1
78939,1,19,2,8,6,5,9,0,2,2,1
78940,0,11,9,6,3,2,2,2,1,2,0
78941,1,19,4,9,6,3,4,6,4,3,1
78942,1,11,1,3,7,5,1,3,1,2,0
78943,1,0,3,7,1,0,5,0,3,0,1
78944,1,6,7,1,1,1,2,1,4,2,0
78945,0,1,11,1,6,1,3,6,1,0,1
78946,1,9,1,3,5,4,8,0,0,0,0
78947,0,14,10,6,7,2,6,1,4,3,0
78948,1,3,11,7,4,4,4,6,4,2,1
78949,1,4,5,2,1,2,2,3,3,1,1
78950,1,9,5,4,6,1,7,3,0,0,1
78951,0,13,6,0,7,0,6,4,2,0,0
78952,1,8,11,4,5,7,0,2,3,0,1
78953,0,0,5,2,1,0,4,2,3,2,1
78954,0,0,2,7,4,3,2,2,0,1,1
78955,0,13,5,7,7,7,4,4,3,3,1
78956,1,7,4,4,6,6,1,4,0,2,1
78957,0,3,6,1,1,7,3,0,2,2,1
78958,1,8,4,6,2,2,4,5,4,0,0
78959,0,6,0,9,0,5,1,6,4,1,0
78960,1,7,2,7,6,2,8,5,2,0,0
78961,0,7,6,5,6,5,3,1,3,1,0
78962,1,11,6,1,5,4,5,6,1,0,1
78963,1,12,11,1,1,3,8,2,0,1,1
78964,0,13,6,7,6,4,8,5,4,1,1
78965,0,8,7,8,6,0,9,1,0,0,0
78966,0,18,9,4,0,0,2,6,0,1,0
78967,1,0,0,9,1,0,2,5,3,1,1
78968,0,0,9,5,0,5,4,3,4,2,1
78969,0,3,3,0,7,0,9,2,1,3,0
78970,0,2,8,7,5,1,2,5,0,1,1
78971,0,12,5,8,1,1,4,6,3,3,0
78972,0,19,0,0,1,2,0,6,0,1,0
78973,1,19,3,1,0,5,6,1,0,1,1
78974,1,5,4,0,0,4,1,1,0,0,1
78975,1,8,3,4,6,6,2,1,2,3,1
78976,1,1,3,9,5,4,7,2,1,2,1
78977,1,15,0,6,4,2,2,5,1,1,0
78978,1,13,0,0,6,7,8,5,1,3,0
78979,1,3,1,5,2,6,4,4,4,0,1
78980,1,4,7,7,5,6,4,0,4,1,1
78981,0,3,2,1,6,4,9,1,0,1,0
78982,0,10,7,7,6,7,2,6,2,1,1
78983,0,2,6,6,4,1,7,2,3,2,1
78984,0,1,3,9,0,5,3,3,4,1,1
78985,1,17,3,1,3,0,5,1,2,1,0
78986,1,19,0,0,0,5,3,0,0,2,1
78987,0,14,4,7,7,2,7,6,2,1,1
78988,1,1,0,3,7,0,6,3,1,2,1
78989,1,17,6,6,1,1,5,6,2,0,1
78990,0,9,11,6,4,4,9,0,3,2,0
78991,1,7,0,1,1,2,4,6,4,3,1
78992,0,5,11,4,7,2,3,4,3,3,0
78993,1,19,2,4,2,6,4,6,0,1,1
78994,1,13,6,2,7,1,0,3,3,1,0
78995,1,1,3,4,1,0,2,1,0,0,1
78996,0,6,1,4,7,1,8,6,0,2,1
78997,1,1,11,3,4,5,7,5,0,0,1
78998,1,6,11,9,4,1,9,4,3,2,1
78999,1,3,0,2,0,6,0,4,0,0,1
79000,0,8,11,4,5,1,5,6,4,1,0
79001,0,9,4,8,1,4,9,4,3,2,0
79002,0,13,10,2,1,7,1,2,4,3,1
79003,0,7,3,5,0,0,2,3,0,0,0
79004,1,13,10,1,0,5,8,5,0,1,1
79005,0,9,0,0,2,0,2,0,4,3,1
79006,1,3,5,4,5,2,2,0,3,3,1
79007,0,8,9,3,4,6,9,6,4,3,0
79008,0,16,4,7,7,7,2,4,4,3,1
79009,0,13,7,3,2,5,6,1,4,2,1
79010,1,17,3,7,5,1,2,5,0,0,0
79011,0,4,10,4,2,6,1,4,1,2,1
79012,1,17,2,3,3,5,5,1,0,1,0
79013,0,13,0,9,5,4,1,4,2,0,0
79014,1,6,1,5,1,3,7,5,3,0,0
79015,0,1,8,1,3,2,0,1,2,0,1
79016,0,3,8,7,3,4,5,5,0,1,1
79017,1,7,3,2,1,4,4,1,4,2,0
79018,1,5,10,9,7,5,2,4,1,3,0
79019,0,3,2,7,3,0,7,4,1,1,1
79020,0,17,7,5,1,7,7,3,1,1,1
79021,1,5,8,0,0,1,8,5,4,3,1
79022,0,3,6,9,0,5,2,5,0,0,1
79023,1,19,3,0,7,0,7,5,1,0,0
79024,0,14,5,9,6,7,6,4,4,1,1
79025,0,9,9,7,1,3,1,6,4,0,0
79026,1,0,6,2,3,4,6,4,4,0,1
79027,0,8,4,8,0,3,6,1,3,0,0
79028,0,6,4,9,3,4,8,5,3,1,1
79029,1,0,7,5,0,0,3,6,3,0,1
79030,0,11,9,4,4,5,4,2,3,3,0
79031,1,17,6,8,3,6,8,6,1,2,1
79032,0,12,0,1,6,4,2,4,4,3,0
79033,1,16,2,6,3,3,9,6,2,3,1
