TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season
8351,female,700,pants,yellow,XS,Unique,rayon,China,Storefront,winter
8352,male,1500,pants,green,M,Adidas,rayon,Europe,Storefront,spring
8353,male,1900,shoes,pink,L,Unique,acetate,Taiwan,amazon,winter
8354,female,1000,uniforms,purple,XL,NET,nylon,Taiwan,amazon,fall
8355,female,2000,suit,red,XL,H&M,spandex,Europe,amazon,summer
8356,female,1300,pants,white,XL,Unique,rayon,America,Storefront,spring
8357,female,1500,jack,purple,XXXL,Adidas,spandex,China,Storefront,winter
8358,female,300,vest,black,M,GAP,acrylic,Korea,Adidas,fall
8359,female,1200,shoes,green,XS,H&M,silk,Taiwan,Storefront,summer
8360,male,1300,vest,black,L,H&M,acrylic,Canada,Internet,summer
8361,male,300,dress,green,XS,Adidas,lycra,America,Adidas,spring
8362,female,600,sweater,green,S,Unique,acetate,China,Internet,summer
8363,female,900,pants,yellow,XL,Unique,lycra,America,amazon,summer
8364,female,1700,garter,purple,XL,NIKE,lycra,Canada,Internet,winter
8365,male,500,suit,blue,XXL,Adidas,spandex,China,amazon,winter
8366,female,1300,shirt,Brown,XS,NET,acrylic,Japan,Internet,winter
8367,female,200,louse,yellow,XS,NIKE,acetate,Taiwan,amazon,winter
8368,female,900,suit,blue,M,NIKE,cotton,Taiwan,shopee,summer
8369,male,700,jack,Brown,L,GAP,acrylic,Korea,Internet,fall
8370,female,500,jack,purple,XXXL,Zara,silk,China,shopee,spring
8371,male,1300,shoes,black,L,NET,nylon,America,Internet,spring
8372,male,1600,jack,green,XXXL,H&M,rayon,China,shopee,winter
8373,male,1600,dress,purple,XS,Adidas,cotton,America,Storefront,summer
8374,male,1400,vest,purple,XL,Zara,silk,China,Adidas,summer
8375,female,700,sweater,yellow,XXL,NET,polyester,Europe,Internet,spring
8376,male,1900,shirt,pink,L,Zara,spandex,China,Storefront,summer
8377,female,800,shirt,black,XXL,NET,nylon,Taiwan,Storefront,spring
8378,male,800,louse,Brown,XL,Unique,lycra,America,Adidas,winter
8379,male,1900,coat,orange,XXXL,Adidas,spandex,China,amazon,winter
8380,female,800,dress,purple,XXXL,Unique,acrylic,Korea,shopee,summer
8381,female,200,uniforms,black,S,NIKE,spandex,Korea,Adidas,fall
8382,female,1300,coat,green,XS,NIKE,linen,China,amazon,fall
8383,male,600,jack,pink,XXL,NET,acrylic,China,amazon,summer
8384,male,1200,coat,Brown,L,Zara,cotton,America,Adidas,summer
8385,female,1500,uniforms,yellow,XSS,Zara,silk,Japan,Storefront,winter
8386,male,500,sweater,purple,XSS,Unique,acetate,Canada,shopee,summer
8387,female,100,shirt,orange,L,GU,spandex,Korea,Storefront,spring
8388,male,1700,uniforms,white,XL,H&M,rayon,Taiwan,Internet,summer
8389,female,300,garter,white,XXXL,NET,cotton,America,Adidas,spring
8390,female,1900,suit,red,S,H&M,nylon,America,Internet,spring
8391,male,1500,shirt,purple,M,Adidas,spandex,America,amazon,spring
8392,female,1300,dress,white,XXXL,GAP,lycra,Korea,Internet,winter
8393,male,300,dress,green,M,Unique,acetate,Europe,Storefront,winter
8394,male,1200,pants,purple,L,Zara,acrylic,America,Storefront,winter
8395,female,1700,vest,purple,XS,GAP,rayon,Korea,amazon,summer
8396,male,2000,suit,orange,XS,Adidas,polyester,Korea,Storefront,spring
8397,male,1900,uniforms,Brown,XS,Unique,polyester,America,amazon,winter
8398,female,1700,pants,black,L,Unique,polyester,Canada,Storefront,fall
8399,female,400,coat,red,L,H&M,spandex,America,Adidas,spring
8400,male,900,sweater,red,XL,Zara,linen,Europe,shopee,winter
8401,male,200,louse,pink,XS,Unique,cotton,Taiwan,shopee,spring
8402,female,500,suit,green,L,H&M,acrylic,Taiwan,Internet,winter
8403,female,1300,garter,green,XS,Zara,acrylic,Korea,shopee,winter
8404,female,1800,coat,black,XXXL,NET,lycra,Taiwan,shopee,spring
8405,male,200,sweater,red,XL,Zara,nylon,China,shopee,winter
8406,male,800,shoes,yellow,XXXL,Unique,rayon,Canada,Internet,fall
8407,male,500,garter,white,XL,GU,spandex,Europe,shopee,summer
8408,male,1400,coat,orange,XXL,GU,spandex,China,amazon,spring
8409,female,1900,shirt,Brown,XL,GU,cotton,Korea,Storefront,winter
8410,male,1800,shoes,Brown,S,Zara,lycra,Taiwan,shopee,winter
8411,male,600,shirt,Brown,XL,H&M,linen,China,Internet,winter
8412,male,900,louse,white,XSS,Adidas,nylon,Taiwan,Storefront,summer
8413,female,200,uniforms,blue,XXL,Adidas,rayon,Europe,Storefront,winter
8414,female,500,vest,white,XS,NET,rayon,China,Internet,summer
8415,female,300,jack,red,XL,NET,cotton,Korea,shopee,summer
8416,male,1000,pants,Brown,XL,NIKE,spandex,Canada,Storefront,winter
8417,female,1300,garter,yellow,L,NET,polyester,Korea,Internet,winter
8418,male,1300,dress,blue,M,Unique,linen,America,shopee,winter
8419,male,1400,dress,yellow,XL,NET,acrylic,Canada,Storefront,summer
8420,female,1300,sweater,orange,XS,Unique,rayon,America,Internet,summer
8421,male,600,sweater,green,M,GAP,acrylic,Taiwan,shopee,summer
8422,female,1900,dress,yellow,L,NET,cotton,Korea,shopee,spring
8423,female,600,uniforms,purple,XSS,GU,silk,Europe,shopee,spring
8424,female,800,coat,pink,S,NIKE,acetate,America,Storefront,winter
8425,female,1400,louse,green,XL,NIKE,lycra,Taiwan,Storefront,fall
8426,male,1800,coat,green,M,Unique,spandex,Taiwan,shopee,winter
8427,male,1600,pants,red,XL,Adidas,rayon,China,Storefront,fall
8428,male,400,louse,red,M,NET,nylon,America,Adidas,summer
8429,male,600,uniforms,blue,S,Unique,polyester,America,shopee,fall
8430,female,1400,pants,pink,S,NIKE,linen,America,Adidas,summer
8431,female,300,jack,orange,M,NET,nylon,America,Adidas,fall
8432,male,500,shoes,yellow,XSS,NET,silk,America,shopee,spring
8433,male,800,vest,pink,XXXL,Adidas,acrylic,Canada,amazon,spring
8434,female,1200,garter,Brown,XSS,NET,polyester,Europe,Storefront,winter
8435,male,1200,shoes,pink,XL,GAP,lycra,China,Internet,fall
8436,male,600,pants,pink,XL,GU,rayon,Japan,Adidas,spring
8437,male,2000,shoes,orange,XL,H&M,lycra,Canada,Adidas,spring
8438,male,800,coat,white,XXXL,Zara,rayon,Japan,Adidas,fall
8439,female,1700,shoes,purple,XSS,Zara,polyester,Canada,Internet,summer
8440,female,800,coat,blue,XSS,Adidas,rayon,Canada,shopee,spring
8441,female,700,louse,blue,XXXL,Adidas,acrylic,Japan,Storefront,summer
8442,female,1400,sweater,orange,XXXL,GU,acetate,Korea,shopee,spring
8443,male,1900,coat,purple,S,NIKE,acrylic,Europe,amazon,spring
8444,male,900,shoes,red,XL,NET,cotton,Japan,Adidas,fall
8445,female,600,vest,blue,M,Adidas,acrylic,Canada,shopee,summer
8446,female,500,uniforms,orange,S,NET,polyester,Japan,Internet,summer
8447,male,1100,louse,green,XXL,NIKE,acetate,Korea,Adidas,spring
8448,male,900,coat,Brown,XSS,NET,acetate,Japan,Adidas,summer
8449,male,500,sweater,pink,XL,Zara,rayon,Canada,Adidas,spring
8450,male,2000,pants,Brown,L,Zara,spandex,Taiwan,amazon,winter
8451,male,1700,coat,orange,XSS,GAP,cotton,Taiwan,Internet,winter
8452,male,100,coat,black,XS,NET,polyester,Taiwan,Internet,summer
8453,male,800,shirt,orange,XXXL,H&M,acetate,Japan,amazon,winter
8454,male,1700,dress,blue,XSS,Unique,acrylic,Japan,Adidas,summer
8455,male,1400,dress,black,XSS,H&M,spandex,China,Adidas,spring
8456,female,900,coat,red,M,Adidas,acetate,Japan,Internet,fall
8457,female,400,vest,orange,XS,H&M,cotton,China,Internet,spring
8458,female,600,uniforms,orange,XXXL,NET,cotton,Europe,shopee,spring
8459,female,2000,pants,white,L,GU,cotton,America,Adidas,winter
8460,female,500,garter,pink,M,GAP,linen,Japan,Adidas,summer
8461,male,1000,uniforms,blue,S,Zara,nylon,Europe,Storefront,spring
8462,female,100,vest,black,XXXL,GAP,acrylic,America,Storefront,summer
8463,female,1100,uniforms,red,XXXL,Zara,spandex,Europe,Adidas,winter
8464,male,300,suit,white,S,GAP,rayon,China,Storefront,fall
8465,female,1400,dress,yellow,XL,GU,silk,Japan,Storefront,winter
8466,male,600,suit,purple,XSS,NET,spandex,Taiwan,Internet,winter
8467,female,1200,coat,yellow,L,GU,linen,China,Storefront,winter
8468,female,1700,sweater,pink,XSS,H&M,acetate,Taiwan,shopee,summer
8469,female,800,jack,green,XSS,H&M,cotton,Taiwan,Adidas,fall
8470,female,400,sweater,blue,M,H&M,acrylic,America,Adidas,summer
8471,male,1100,pants,black,XS,GU,acrylic,Japan,shopee,spring
8472,male,500,garter,orange,L,NIKE,acrylic,Japan,Internet,summer
8473,female,1400,sweater,green,XS,Zara,rayon,China,Internet,fall
8474,male,600,shoes,yellow,XXL,NET,spandex,Taiwan,shopee,spring
8475,male,900,shoes,pink,XXXL,NET,acetate,Taiwan,shopee,winter
8476,male,300,shirt,purple,XL,H&M,spandex,China,Internet,summer
8477,female,1600,louse,yellow,XL,Adidas,acetate,America,Storefront,fall
8478,male,1400,shirt,black,XXXL,GU,nylon,Korea,Internet,summer
8479,male,200,sweater,red,XSS,Unique,silk,China,Internet,winter
8480,female,1100,suit,yellow,XXXL,Adidas,nylon,China,Storefront,spring
8481,male,1100,suit,Brown,XSS,GU,cotton,Taiwan,Adidas,spring
8482,male,800,vest,blue,M,Unique,linen,Taiwan,amazon,summer
8483,female,1100,garter,red,XXXL,NET,nylon,Taiwan,Internet,winter
8484,male,600,louse,blue,XXL,Zara,acetate,America,Storefront,summer
8485,male,500,pants,orange,XS,Adidas,acrylic,China,amazon,summer
8486,male,1000,shirt,blue,XXXL,Unique,polyester,China,Storefront,winter
8487,male,1800,shoes,blue,M,NET,silk,Europe,Internet,fall
8488,female,1600,pants,purple,XSS,Zara,lycra,China,Internet,summer
8489,male,200,uniforms,black,XXL,GAP,acrylic,Japan,shopee,fall
8490,male,900,coat,green,XXXL,Unique,nylon,Canada,Internet,spring
8491,male,1100,jack,black,XXXL,GAP,lycra,America,amazon,summer
8492,male,1800,garter,green,S,NIKE,cotton,Korea,shopee,fall
8493,male,900,louse,orange,L,Adidas,nylon,Taiwan,shopee,winter
8494,male,100,sweater,blue,M,Adidas,nylon,Canada,Storefront,summer
8495,male,700,shirt,purple,XSS,NET,rayon,Europe,Storefront,winter
8496,male,1400,jack,red,XS,GAP,acrylic,Japan,shopee,fall
8497,male,1100,garter,black,M,Adidas,nylon,Europe,amazon,spring
8498,female,1100,jack,green,XL,Zara,cotton,Taiwan,amazon,winter
8499,female,400,coat,pink,S,Adidas,nylon,China,Storefront,fall
8500,female,1300,shoes,blue,XSS,Zara,cotton,Taiwan,Internet,summer
8501,male,300,suit,white,M,H&M,linen,Korea,Adidas,spring
8502,male,1200,louse,orange,L,Adidas,rayon,Europe,amazon,fall
8503,male,1700,sweater,purple,XSS,NET,polyester,Japan,amazon,summer
8504,female,400,uniforms,Brown,M,Adidas,acrylic,Europe,Internet,summer
8505,male,1100,coat,red,L,GAP,lycra,Korea,Internet,winter
8506,female,200,sweater,pink,M,NIKE,silk,Taiwan,amazon,winter
8507,male,500,louse,black,XS,Zara,linen,Canada,Adidas,fall
8508,male,400,dress,purple,L,Zara,acrylic,Canada,amazon,winter
8509,male,300,coat,Brown,XSS,NET,acetate,China,Adidas,fall
8510,female,1700,suit,white,XXXL,NIKE,acrylic,America,Adidas,summer
8511,male,1400,uniforms,pink,XSS,NET,linen,Korea,Adidas,summer
8512,female,100,shoes,white,XXXL,GAP,rayon,Japan,Adidas,fall
8513,female,1200,jack,blue,XSS,Zara,spandex,Canada,amazon,spring
8514,female,2000,pants,blue,L,Zara,nylon,Korea,Internet,fall
8515,male,300,sweater,Brown,XSS,Unique,cotton,China,Internet,spring
8516,male,2000,pants,white,XS,GAP,linen,Taiwan,amazon,winter
8517,male,2000,shirt,Brown,XL,GU,cotton,Europe,amazon,winter
8518,female,200,shoes,black,L,Zara,cotton,Japan,Adidas,spring
8519,male,2000,garter,yellow,S,NIKE,acrylic,America,amazon,fall
8520,male,600,dress,black,XSS,Zara,silk,Japan,amazon,summer
8521,male,1100,dress,yellow,XXL,NET,silk,Taiwan,Adidas,summer
8522,female,1300,louse,black,L,GAP,acrylic,Europe,shopee,winter
8523,female,1400,pants,Brown,XS,Adidas,silk,Japan,shopee,summer
8524,male,500,uniforms,Brown,XXL,Adidas,cotton,Europe,amazon,winter
8525,female,1200,pants,white,L,Zara,linen,Taiwan,shopee,fall
8526,male,1700,vest,pink,L,GAP,lycra,Japan,shopee,winter
8527,male,900,shoes,purple,XXL,NIKE,spandex,America,Adidas,fall
8528,female,500,pants,yellow,XXXL,Zara,lycra,Japan,Internet,spring
8529,male,1200,uniforms,orange,XSS,Adidas,spandex,Korea,Storefront,fall
8530,male,2000,garter,orange,L,H&M,acetate,America,Adidas,spring
8531,male,200,vest,white,XS,H&M,linen,Taiwan,Internet,winter
8532,male,800,garter,green,XXL,Adidas,acetate,Taiwan,Storefront,winter
8533,male,500,uniforms,red,M,Zara,nylon,Canada,Internet,winter
8534,female,1800,jack,yellow,L,Zara,acetate,Canada,amazon,fall
8535,male,900,coat,purple,S,NET,polyester,Korea,amazon,spring
8536,female,400,dress,pink,XXL,NET,nylon,Korea,amazon,summer
8537,female,600,uniforms,blue,XXL,NET,lycra,Taiwan,Adidas,summer
8538,female,1400,shoes,blue,XS,GU,spandex,Europe,Storefront,winter
8539,female,1200,suit,white,XXL,NET,rayon,Korea,Internet,summer
8540,male,1200,shirt,pink,XXXL,GU,acetate,America,amazon,spring
8541,male,100,louse,white,S,Adidas,lycra,Europe,shopee,summer
8542,male,100,shirt,red,L,GU,lycra,Japan,amazon,winter
8543,female,400,coat,red,L,GU,lycra,Canada,Storefront,summer
8544,female,1500,louse,yellow,L,GU,nylon,Japan,Adidas,winter
8545,female,600,shoes,purple,XL,GU,lycra,Korea,amazon,winter
8546,female,200,uniforms,green,M,Unique,nylon,Europe,amazon,spring
8547,male,1300,vest,purple,M,NET,polyester,Europe,Storefront,winter
8548,female,600,coat,yellow,M,H&M,acrylic,Japan,Storefront,summer
8549,male,1000,dress,black,M,H&M,cotton,Japan,Adidas,spring
8550,female,200,vest,green,XSS,NIKE,acetate,China,shopee,spring
8551,female,800,pants,purple,XL,Adidas,lycra,Taiwan,Internet,fall
8552,female,200,suit,red,M,GAP,cotton,Japan,Adidas,fall
8553,male,500,sweater,green,L,GU,acetate,America,shopee,spring
8554,male,1800,shoes,yellow,XXXL,Unique,polyester,Korea,shopee,spring
8555,female,800,pants,green,XSS,GU,acrylic,Korea,amazon,spring
8556,female,400,louse,white,M,GAP,nylon,America,Internet,fall
8557,female,900,garter,green,XXXL,GU,silk,Taiwan,Internet,winter
8558,male,300,shirt,orange,XSS,H&M,acetate,Europe,amazon,summer
8559,female,1500,sweater,orange,L,GU,acetate,China,Internet,fall
8560,female,1900,louse,blue,XS,NIKE,rayon,Europe,Internet,fall
8561,female,800,suit,Brown,XXL,H&M,acetate,Europe,Internet,summer
8562,male,800,louse,blue,XXXL,GAP,acrylic,America,Internet,fall
8563,male,900,uniforms,pink,XSS,NET,nylon,Canada,Internet,spring
8564,female,1500,pants,white,XSS,Adidas,nylon,China,Adidas,summer
8565,male,1200,dress,black,XS,GU,cotton,Japan,Storefront,fall
8566,male,500,dress,yellow,M,Unique,linen,Taiwan,amazon,winter
8567,female,1900,shoes,green,XXXL,Zara,acetate,Taiwan,amazon,spring
8568,male,1800,sweater,blue,L,H&M,silk,Japan,shopee,fall
8569,female,900,garter,red,L,NIKE,linen,Taiwan,Adidas,winter
8570,male,2000,sweater,pink,L,Zara,polyester,Japan,Adidas,spring
8571,male,700,garter,orange,XL,GAP,polyester,America,Storefront,spring
8572,female,800,louse,black,XXXL,NET,acetate,Japan,Internet,summer
8573,male,1200,shirt,purple,XL,H&M,nylon,Europe,amazon,winter
8574,female,500,jack,purple,XXL,GAP,polyester,China,amazon,fall
8575,male,1800,sweater,red,L,Unique,spandex,Taiwan,Internet,summer
8576,female,500,louse,green,L,Zara,linen,China,Internet,winter
8577,male,500,garter,white,M,NET,spandex,China,amazon,summer
8578,male,2000,shirt,orange,S,NIKE,silk,Canada,Internet,fall
8579,male,1700,uniforms,red,L,Zara,linen,Taiwan,Internet,spring
8580,female,1900,uniforms,pink,XXL,NET,acrylic,Japan,Internet,summer
8581,male,1300,coat,red,XL,GAP,silk,Korea,Adidas,spring
8582,male,200,sweater,yellow,XS,NIKE,acetate,America,shopee,spring
8583,male,300,vest,red,M,NET,polyester,Korea,Adidas,summer
8584,female,1400,uniforms,blue,XXL,Unique,cotton,China,Adidas,fall
8585,female,1500,jack,black,L,GAP,rayon,China,Adidas,spring
8586,female,200,jack,Brown,XSS,Zara,silk,Europe,Storefront,spring
8587,male,1000,jack,red,M,GAP,lycra,China,Internet,summer
8588,female,400,dress,green,XXL,GU,silk,China,Storefront,spring
8589,male,1800,sweater,green,M,Adidas,spandex,America,Storefront,fall
8590,male,300,shirt,purple,XL,NET,nylon,America,amazon,winter
8591,male,700,dress,yellow,S,GAP,rayon,Taiwan,Adidas,spring
8592,female,200,uniforms,Brown,XXL,GAP,acrylic,Canada,Storefront,winter
8593,male,200,shirt,orange,M,Unique,cotton,Korea,Adidas,winter
8594,female,300,louse,black,XL,GU,acetate,Canada,amazon,spring
8595,female,200,uniforms,yellow,M,NET,nylon,China,Internet,summer
8596,male,300,shirt,white,XXXL,Unique,nylon,China,Storefront,summer
8597,male,500,sweater,red,XXL,Zara,silk,America,amazon,fall
8598,male,1300,suit,red,XS,H&M,lycra,Canada,amazon,spring
8599,male,1300,shoes,yellow,XXL,GAP,spandex,Korea,Storefront,winter
8600,female,300,coat,green,XXL,H&M,lycra,America,amazon,summer
8601,female,1700,pants,Brown,M,GU,acetate,Canada,Storefront,winter
8602,male,2000,suit,purple,XS,GU,lycra,Japan,Internet,winter
8603,male,2000,dress,yellow,M,NET,nylon,China,Adidas,spring
8604,female,1400,sweater,purple,M,NET,cotton,Canada,Storefront,summer
8605,female,900,uniforms,white,XXXL,Adidas,cotton,America,shopee,summer
8606,male,1800,shirt,orange,XS,NET,spandex,China,Adidas,winter
8607,male,1700,suit,white,XXXL,Unique,polyester,Taiwan,Adidas,spring
8608,female,1100,suit,orange,M,GU,cotton,Japan,Internet,fall
8609,male,200,shirt,red,XSS,Unique,linen,Taiwan,Storefront,spring
8610,male,500,suit,black,XL,NET,spandex,Korea,amazon,summer
8611,male,300,louse,red,XSS,GAP,silk,America,Storefront,fall
8612,female,1800,vest,pink,L,H&M,acrylic,Japan,shopee,fall
8613,male,400,dress,white,XSS,Adidas,spandex,Taiwan,amazon,winter
8614,female,800,uniforms,purple,XS,GU,linen,Europe,Adidas,spring
8615,male,300,garter,purple,XSS,GAP,polyester,Japan,Storefront,winter
8616,male,800,pants,purple,XSS,GU,cotton,America,amazon,fall
8617,male,1500,shirt,red,XSS,Adidas,linen,America,Storefront,spring
8618,male,1600,jack,yellow,L,Adidas,polyester,Taiwan,shopee,fall
8619,female,100,sweater,orange,XL,GU,acetate,Korea,Storefront,summer
8620,male,1300,jack,white,M,Zara,nylon,China,amazon,spring
8621,female,100,vest,purple,XL,NET,nylon,Europe,shopee,fall
8622,male,1400,sweater,black,L,NIKE,polyester,Taiwan,shopee,winter
8623,female,300,garter,orange,XS,NIKE,acetate,Europe,amazon,fall
8624,male,300,suit,pink,S,NIKE,spandex,Japan,shopee,summer
8625,male,1600,sweater,yellow,XS,Unique,polyester,Taiwan,amazon,summer
8626,male,700,uniforms,Brown,XXXL,H&M,silk,Europe,shopee,spring
8627,female,1900,sweater,orange,XL,Zara,nylon,Taiwan,amazon,fall
8628,female,700,suit,yellow,XXXL,GAP,rayon,Canada,Adidas,fall
8629,male,800,shirt,blue,L,Adidas,spandex,Europe,Storefront,spring
8630,female,1600,pants,white,L,Adidas,rayon,Korea,Storefront,summer
8631,male,100,vest,pink,L,H&M,cotton,Japan,shopee,summer
8632,male,300,suit,yellow,L,Adidas,rayon,Korea,amazon,spring
8633,male,1400,uniforms,Brown,XXXL,Unique,lycra,Taiwan,Adidas,summer
8634,male,1600,shoes,orange,XSS,NIKE,linen,Japan,Internet,winter
8635,female,1300,uniforms,black,XS,H&M,acrylic,America,Internet,spring
8636,male,500,garter,black,S,Unique,spandex,Canada,amazon,spring
8637,female,1600,dress,black,XXL,Adidas,lycra,America,shopee,fall
8638,female,1000,jack,Brown,M,Adidas,rayon,Korea,Storefront,summer
8639,male,800,shirt,purple,XS,NIKE,linen,Europe,Internet,winter
8640,male,1400,uniforms,pink,S,GAP,spandex,Canada,amazon,fall
8641,male,200,vest,green,L,GAP,rayon,Canada,Storefront,summer
8642,female,1500,suit,white,XSS,Unique,acetate,China,Adidas,summer
8643,female,1300,coat,green,XS,Zara,nylon,America,shopee,fall
8644,female,1000,vest,Brown,XXL,NET,lycra,Korea,Internet,summer
8645,male,900,louse,orange,XXXL,Unique,spandex,Europe,Storefront,winter
8646,female,1700,louse,blue,XXL,NIKE,polyester,Canada,Internet,spring
8647,female,1600,coat,orange,L,GU,silk,Taiwan,Adidas,summer
8648,male,1700,jack,red,S,GU,rayon,Japan,Internet,fall
8649,female,1800,pants,black,S,Unique,rayon,Taiwan,shopee,winter
8650,male,300,sweater,purple,S,GU,polyester,Japan,Adidas,summer
8651,female,900,jack,green,XS,Zara,nylon,Canada,shopee,spring
8652,male,500,suit,white,XS,Unique,acetate,Korea,Storefront,fall
8653,male,100,louse,purple,L,NIKE,rayon,Taiwan,Storefront,fall
8654,male,300,shirt,white,XXL,NIKE,silk,Taiwan,Adidas,fall
8655,male,1300,vest,red,S,Zara,lycra,America,Storefront,winter
8656,male,1900,dress,white,XS,Zara,lycra,Korea,amazon,winter
8657,female,500,uniforms,blue,XS,H&M,lycra,America,Internet,spring
8658,female,200,sweater,pink,M,Zara,lycra,America,shopee,summer
8659,female,1300,shoes,purple,XS,H&M,acetate,Canada,Storefront,winter
8660,female,1200,jack,green,XSS,NIKE,lycra,Korea,amazon,spring
8661,female,500,suit,white,XSS,GAP,silk,Taiwan,Storefront,winter
8662,male,1600,uniforms,green,XS,GU,nylon,Canada,Adidas,summer
8663,female,1900,shoes,Brown,M,Zara,polyester,Japan,shopee,summer
8664,male,400,uniforms,yellow,XL,GU,polyester,America,Internet,summer
8665,female,1500,dress,blue,XXXL,NIKE,spandex,America,Internet,fall
8666,male,900,coat,yellow,L,Unique,spandex,Japan,Internet,summer
8667,male,100,jack,purple,M,Unique,cotton,America,shopee,spring
8668,female,900,shoes,yellow,S,H&M,cotton,Korea,Storefront,summer
8669,female,1200,uniforms,orange,L,GU,spandex,Korea,Adidas,spring
8670,female,1900,shirt,red,XS,H&M,acrylic,China,Storefront,summer
8671,female,500,pants,Brown,S,GU,acrylic,Japan,Storefront,spring
8672,male,200,dress,orange,XL,NIKE,nylon,Korea,Adidas,summer
8673,male,800,vest,orange,XL,GU,rayon,Japan,Internet,spring
8674,female,1600,coat,blue,XSS,Adidas,lycra,Korea,Storefront,spring
8675,male,700,shirt,purple,XS,NET,polyester,Canada,Adidas,winter
8676,female,2000,vest,red,L,GAP,acetate,Korea,Adidas,summer
8677,male,2000,dress,purple,XSS,H&M,acetate,Japan,amazon,fall
8678,male,700,pants,green,XXL,NIKE,nylon,America,Adidas,winter
8679,male,1600,vest,pink,XS,NIKE,linen,Taiwan,Adidas,fall
8680,female,1600,jack,Brown,XS,Unique,nylon,Europe,shopee,summer
8681,male,1900,pants,red,L,H&M,silk,Taiwan,shopee,spring
8682,female,1200,shirt,white,M,Unique,lycra,Canada,shopee,winter
8683,male,1700,dress,red,XXXL,Unique,acetate,Europe,shopee,fall
8684,female,1800,louse,yellow,XXXL,H&M,acrylic,America,Internet,fall
8685,male,400,uniforms,Brown,XSS,Unique,linen,Europe,Adidas,winter
8686,male,1900,dress,pink,XS,GAP,acrylic,America,Internet,fall
8687,female,700,louse,pink,M,Adidas,lycra,Canada,Adidas,fall
8688,male,1400,louse,white,M,GAP,lycra,Taiwan,shopee,summer
8689,male,600,vest,yellow,XL,GU,lycra,China,amazon,spring
8690,male,700,pants,white,XSS,Zara,nylon,Canada,Storefront,spring
8691,female,1100,coat,black,S,Zara,spandex,Europe,Internet,spring
8692,female,300,pants,red,XL,GU,acrylic,America,Storefront,spring
8693,female,200,pants,yellow,L,GU,silk,Japan,Internet,summer
8694,female,1100,vest,red,XL,GU,acrylic,China,Internet,spring
8695,female,1400,suit,purple,XL,Adidas,spandex,China,Storefront,summer
8696,female,1400,garter,yellow,L,Zara,acetate,Europe,shopee,fall
8697,female,500,sweater,red,XXL,H&M,linen,Korea,amazon,fall
8698,female,600,shirt,pink,XL,NIKE,acrylic,China,Internet,spring
8699,male,1700,vest,green,M,GU,lycra,China,Internet,summer
8700,male,1700,vest,white,XSS,GAP,rayon,Canada,Storefront,fall
8701,female,200,coat,blue,XXL,Unique,cotton,Europe,Adidas,summer
8702,male,600,pants,Brown,L,GAP,linen,America,Adidas,spring
8703,female,1900,shoes,pink,XSS,GAP,polyester,Canada,Adidas,spring
8704,female,800,shirt,Brown,XXL,Zara,spandex,Japan,amazon,winter
8705,female,800,jack,Brown,S,Unique,rayon,America,shopee,spring
8706,male,1400,uniforms,red,XSS,Zara,cotton,America,Adidas,spring
8707,male,100,jack,Brown,XS,Zara,acrylic,Japan,Storefront,spring
8708,female,1500,shirt,green,M,NIKE,acrylic,America,shopee,spring
8709,male,1700,garter,purple,XS,Zara,lycra,Japan,amazon,fall
8710,female,900,garter,pink,XXL,Adidas,acetate,Korea,Internet,winter
8711,female,700,dress,purple,XSS,Unique,polyester,Canada,amazon,spring
8712,female,1700,jack,red,XXL,GU,silk,Taiwan,Adidas,spring
8713,male,1500,jack,pink,XSS,NET,acrylic,China,amazon,winter
8714,female,1600,jack,white,M,GAP,cotton,Canada,amazon,spring
8715,male,1200,garter,purple,XSS,GAP,spandex,Japan,Internet,winter
8716,female,700,vest,purple,XXXL,NIKE,acetate,China,Adidas,winter
8717,female,100,jack,yellow,XSS,GU,rayon,Canada,amazon,summer
8718,male,1900,vest,orange,S,H&M,acrylic,America,Internet,fall
8719,male,1900,garter,green,XL,Unique,silk,Canada,Adidas,summer
8720,female,700,suit,green,XL,NET,acrylic,Europe,amazon,summer
8721,male,100,shoes,pink,XXL,H&M,acetate,Korea,Storefront,spring
8722,female,1000,suit,red,XXXL,Unique,lycra,Japan,Internet,fall
8723,male,100,jack,orange,S,Unique,linen,Europe,Adidas,fall
8724,male,1100,suit,red,XL,Adidas,acrylic,Korea,amazon,winter
8725,male,700,pants,purple,S,GAP,polyester,Taiwan,amazon,winter
8726,male,100,louse,red,M,Unique,acrylic,America,Internet,fall
8727,female,1100,sweater,yellow,XL,Unique,linen,China,Adidas,spring
8728,female,800,shoes,purple,M,Unique,rayon,Canada,Adidas,summer
8729,male,200,shoes,blue,XS,GU,silk,Europe,shopee,winter
8730,female,700,sweater,white,S,Unique,silk,Korea,Internet,spring
8731,female,500,vest,white,XL,Adidas,rayon,Japan,amazon,fall
8732,male,800,suit,yellow,XS,H&M,polyester,Canada,amazon,summer
8733,female,1300,sweater,pink,XXL,NIKE,rayon,Japan,shopee,summer
8734,male,1100,pants,pink,XXXL,GU,nylon,America,Internet,spring
8735,female,700,pants,black,XXXL,Adidas,lycra,Canada,amazon,winter
8736,male,1800,louse,purple,XXL,Adidas,nylon,China,Storefront,spring
8737,male,2000,shoes,blue,XXL,NIKE,rayon,Japan,Adidas,spring
8738,female,100,suit,Brown,XL,NET,acetate,Japan,Storefront,fall
